title,paiming,recommend_price,uri,hotel_address,avg_rating,comment_count,offical_img_uri,facility,room,agoda_price
日勝生加賀屋北投溫泉度假飯店,"台北排名第 111 的超值住宿地點，共 1,201 家","NT$1,927",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d1905676-Reviews-Radium_Kagaya_International_Hotel-Beitou_Taipei.html,北投區光明路236號,4.0,526,https://media-cdn.tripadvisor.com/media/photo-s/05/0c/06/49/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 冰箱, 平板電視","免費停車, 免費高速上網 (WiFi), 浴缸, 免費早餐, 巴士接駁服務, 會議設施, 宴會廳, Spa, 免費網際網路, 無線網路, 網際網路, 酒吧/酒廊, 餐廳, 自助式早餐, 會議室, 禮賓服務, 禁菸飯店, 管家服務, 乾洗服務, 洗衣服務","NT$1,939"
台北商旅大安館,"台北排名第 112 的超值住宿地點，共 1,201 家","NT$3,325",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d306453-Reviews-Les_Suites_Taipei_Da_An-Da_an_Taipei.html,大安路一段135號,4.0,356,https://media-cdn.tripadvisor.com/media/photo-s/14/97/03/a0/caption.jpg,"禁菸客房, 套房, 有吸菸房, 空調設施, 迷你吧, 冰箱, 平板電視","免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 免費早餐, 機場接送, 提供上網服務的商務中心, 會議室, Spa, 停車, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 酒吧/酒廊, 餐廳, 自助式早餐, 禮賓服務, 乾洗服務, 洗衣服務",
儷客旅店 - 台北車站館,"台北排名第 113 的超值住宿地點，共 1,201 家","NT$8,547",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d12694494-Reviews-Click_Hotel_Taipei_Main_Station_Branch-Zhongzheng_District_Taipei.html,中正區忠孝西路一段72號5樓,4.5,295,https://media-cdn.tripadvisor.com/media/photo-s/16/1c/f6/ac/caption.jpg,"禁菸客房, 家庭房, 空調設施, 冰箱, 平板電視","免費高速上網 (WiFi), 免費網際網路, 無線網路, 機場接送, 禮賓服務, 禁菸飯店, 洗衣服務, 自助式洗衣, 公用無線網路, 網際網路","NT$9,264"
金都精緻溫泉飯店,"台北排名第 114 的超值住宿地點，共 1,201 家","NT$3,552",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d2190585-Reviews-Golden_Hot_Spring_Hotel-Beitou_Taipei.html,北投區光明路240號,4.5,188,https://media-cdn.tripadvisor.com/media/photo-s/0f/85/c2/04/caption.jpg,,,
鉑泊客旅店,"台北排名第 115 的超值住宿地點，共 1,201 家","NT$2,036",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d8559168-Reviews-Poshpacker_Hotel-Zhongzheng_District_Taipei.html,重慶南路一段39號,4.5,206,https://media-cdn.tripadvisor.com/media/photo-s/0f/80/b0/65/caption.jpg,"禁菸客房, 空調設施, 冰箱, 平板電視","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 機場接送, 禁菸飯店, 自助式洗衣",
台北馥敦-馥寓,"台北排名第 116 的超值住宿地點，共 1,201 家","NT$2,743",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d633449-Reviews-Taipei_Fullerton_Hotel_Maison_North-Songshan_Taipei.html,松山區復興北路315號,4.0,212,https://media-cdn.tripadvisor.com/media/photo-s/0e/4e/ba/43/hotel-exterior.jpg,,,"NT$2,774"
老爺會館台北林森,"台北排名第 117 的超值住宿地點，共 1,201 家","NT$1,286",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d4439685-Reviews-Royal_Inn_Taipei_Linsen-Zhongshan_District_Taipei.html,林森北路83號4樓 Near Huashan 1914 Creative Park,4.5,249,https://media-cdn.tripadvisor.com/media/photo-s/11/5a/58/91/business-room.jpg,,,"NT$1,286"
西門窩,"台北排名第 118 的超值住宿地點，共 1,201 家","NT$3,425",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d7268882-Reviews-Ximen_WOW_Hostel-Wanhua_Taipei.html,漢中街42號8樓,4.5,181,https://media-cdn.tripadvisor.com/media/photo-s/07/04/3e/57/caption.jpg,,,
小公館人文旅舍,"台北排名第 119 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d2153372-Reviews-NK_Hostel-Songshan_Taipei.html,松山區南京東路五段399號5樓,5.0,705,https://media-cdn.tripadvisor.com/media/photo-s/0d/1b/e9/00/deluxe-room-with-private.jpg,"城市景觀, 禁菸客房, 套房, 遮光窗簾, 空調設施, 保險箱, 小廚房, 平板電視, 地標景觀, 家庭房, 電話, 冰箱, 電熱水壺, 廚房用品","附近有付費公共停車場, 免費高速上網 (WiFi), 提供早餐, 機場接送, 24 小時保全, 禁菸飯店, 24 小時辦理入住, 24 小時服務櫃台, 現場付費公共停車場, 附近有付費私人停車場, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 自助式早餐, 計程車服務, 共用廚房, 共用休息室/電視區, 急救箱, 烘衣機, 洗衣服務, 自助式洗衣","NT$2,299"
大地清旅．旅店,"台北排名第 120 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d6681999-Reviews-Horizon_Inn-Zhongshan_District_Taipei.html,長安東路二段246號4樓,4.5,163,https://media-cdn.tripadvisor.com/media/photo-s/09/e1/0b/4a/caption.jpg,,,NT$800
福泰桔子商務旅館 - 館前店,"台北排名第 121 的超值住宿地點，共 1,201 家","NT$3,400",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d1533888-Reviews-Orange_Hotel_Guanqian-Zhongzheng_District_Taipei.html,館前路22號,4.5,337,https://media-cdn.tripadvisor.com/media/photo-s/0e/77/a4/35/caption.jpg,,,"NT$3,425"
儷夏商旅 - 西門町西寧館,"台北排名第 122 的超值住宿地點，共 1,201 家","NT$1,635",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d5890147-Reviews-Muzik_Hotel_Ximending_Xining_Branch-Wanhua_Taipei.html,萬華區西寧南路30號3樓,4.5,461,https://media-cdn.tripadvisor.com/media/photo-s/16/1c/e7/95/caption.jpg,,,
雀客旅館,"台北排名第 123 的超值住宿地點，共 1,201 家","NT$1,538",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d5602542-Reviews-CHECK_inn_Taipei-Zhongshan_District_Taipei.html,松江路253號,4.5,531,https://media-cdn.tripadvisor.com/media/photo-s/07/41/a8/35/caption.jpg,,,
台北馥華商旅松江館,"台北排名第 124 的超值住宿地點，共 1,201 家","NT$1,876",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1526865-Reviews-Forward_Hotel_Taipei_Songjiang_Branch-Zhongshan_District_Taipei.html,中山區一江街3號,4.0,245,https://media-cdn.tripadvisor.com/media/photo-s/16/1f/f7/b8/caption.jpg,"禁菸客房, 家庭房, 空調設施, 私人陽台, 保險箱, 冰箱, 平板電視","免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 免費早餐, 機場接送, 提供上網服務的商務中心, 會議設施, Spa, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 提供早餐, 自助式早餐, 會議室, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務, 自助式洗衣","NT$2,192"
歐華酒店,"台北排名第 125 的超值住宿地點，共 1,201 家","NT$2,332",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d306458-Reviews-The_Riviera_Hotel-Zhongshan_District_Taipei.html,林森北路646號,4.5,898,https://media-cdn.tripadvisor.com/media/photo-s/17/89/89/b9/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 迷你吧, 冰箱, 平板電視","免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 酒吧/酒廊, 機場接送, 提供上網服務的商務中心, 會議設施, 禮賓服務, 停車, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 自助式早餐, 巴士接駁服務, 宴會廳, 會議室, 禁菸飯店, 乾洗服務, 洗衣服務","NT$2,597"
華泰王子大飯店,"台北排名第 126 的超值住宿地點，共 1,201 家","NT$3,091",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d301400-Reviews-GLORIA_PRINCE_HOTEL_Taipei-Zhongshan_District_Taipei.html,中山區林森北路369號,4.0,496,https://media-cdn.tripadvisor.com/media/photo-s/13/68/7a/1d/exterior-view.jpg,,,"NT$3,896"
建山大旅社,"台北排名第 127 的超值住宿地點，共 1,201 家","NT$2,304",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d9570810-Reviews-Jian_Shan_Hotel-Datong_Taipei.html,大同區歸綏街182號,4.5,108,https://media-cdn.tripadvisor.com/media/photo-s/0a/29/de/04/caption.jpg,,,"NT$2,345"
太空艙-信義館,"台北排名第 128 的超值住宿地點，共 1,201 家","NT$2,338",https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d11918208-Reviews-Space_Inn_Xinyi-Xinyi_District_Taipei.html,信義區光復南路549號,4.5,59,https://media-cdn.tripadvisor.com/media/photo-s/0e/1f/25/03/caption.jpg,,,"NT$2,640"
悠逸行旅,"台北排名第 129 的超值住宿地點，共 1,201 家","NT$1,084",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d9755670-Reviews-Uinn_Travel_Hostel-Zhongzheng_District_Taipei.html,重慶南路三段38號,4.5,1061,https://media-cdn.tripadvisor.com/media/photo-s/0a/9a/68/bf/caption.jpg,,,
敘美行旅,"台北排名第 130 的超值住宿地點，共 1,201 家",NT$737,https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d8634966-Reviews-Beauty_Hotels_Taipei_Hotel_B7_Journey-Zhongzheng_District_Taipei.html,重慶南路一段94號,4.5,229,https://media-cdn.tripadvisor.com/media/photo-s/09/09/5a/a2/standard-twin-room.jpg,,,
台北青年國際旅館,"台北排名第 131 的超值住宿地點，共 1,201 家","NT$1,732",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d307869-Reviews-Y_Hotel_Taipei-Zhongzheng_District_Taipei.html,中正區許昌街19號,4.0,270,https://media-cdn.tripadvisor.com/media/photo-s/0b/99/13/0f/y-hotel-taipei.jpg,,,NT$779
台北官邸飯店,"台北排名第 132 的超值住宿地點，共 1,201 家","NT$1,339",https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d1443190-Reviews-Grandee_Taipei_Resort-Shilin_Taipei.html,士林區文林路102號,4.0,236,https://media-cdn.tripadvisor.com/media/photo-s/18/66/b1/52/exterior.jpg,,,
台北中山雅樂軒酒店,"台北排名第 133 的超值住宿地點，共 1,201 家","NT$1,973",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d8859127-Reviews-Aloft_Taipei_Zhongshan-Zhongshan_District_Taipei.html,中山區雙城街1號,4.5,448,https://media-cdn.tripadvisor.com/media/photo-s/0d/c5/00/76/aloft-taipei-zhongshan.jpg,,,
華泰瑞舍,"台北排名第 134 的超值住宿地點，共 1,201 家","NT$2,944",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d2153570-Reviews-Gloria_Residence-Zhongshan_District_Taipei.html,林森北路359號,4.5,369,https://media-cdn.tripadvisor.com/media/photo-s/08/02/f0/5b/gloria.jpg,,,
福泰桔子商務旅館 - 開封店,"台北排名第 135 的超值住宿地點，共 1,201 家","NT$4,150",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d1020693-Reviews-Orange_Hotel_Kaifong-Zhongzheng_District_Taipei.html,中正區開封街一段41號,4.0,219,https://media-cdn.tripadvisor.com/media/photo-s/0d/fe/dc/99/caption.jpg,"禁菸客房, 套房, 空調設施, 冰箱, 平板電視","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 提供早餐, 禁菸飯店",
清翼居 - 童話館,"台北排名第 136 的超值住宿地點，共 1,201 家","NT$3,752",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d8002516-Reviews-Morwing_Hotel_Fairy_Tale-Zhongzheng_District_Taipei.html,中正區開封街一段36號3樓,4.5,239,https://media-cdn.tripadvisor.com/media/photo-s/08/6a/e9/8d/caption.jpg,"禁菸客房, 空調設施, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 禮賓服務, 禁菸飯店, 洗衣服務, 自助式洗衣","NT$4,072"
橙舍青年旅舍(台北一館),"台北排名第 137 的超值住宿地點，共 1,201 家","NT$1,605",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d3588280-Reviews-TW_Hostel_Taipei_1st_Branch-Wanhua_Taipei.html,漢口街二段41號,4.5,254,https://media-cdn.tripadvisor.com/media/photo-s/17/7a/0b/a4/caption.jpg,,,"NT$1,767"
紅米青年旅館,"台北排名第 138 的超值住宿地點，共 1,201 家","NT$1,320",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d4191001-Reviews-Homey_Hostel_Taipei_Main_Station-Datong_Taipei.html,長安西路180號 7樓,4.5,308,https://media-cdn.tripadvisor.com/media/photo-s/0f/83/6f/7d/caption.jpg,,,
台北東京國際飯店,"台北排名第 139 的超值住宿地點，共 1,201 家",NT$826,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1605452-Reviews-Tokyo_International_Hotel-Zhongshan_District_Taipei.html,中山區長春路39號,4.5,567,https://media-cdn.tripadvisor.com/media/photo-s/09/cc/20/a8/lobby--v9187923.jpg,,,
台北CT屋,"台北排名第 140 的超值住宿地點，共 1,201 家","NT$1,207",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d6028427-Reviews-Taipei_City_Home-Datong_Taipei.html,大同區長安西路172巷5弄7號,5.0,216,https://media-cdn.tripadvisor.com/media/photo-s/0f/1e/7e/dd/ct.jpg,"禁菸客房, 空調設施, 小廚房","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐, 禁菸飯店",
薆悅精品,"台北排名第 141 的超值住宿地點，共 1,201 家","NT$3,159",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d8700927-Reviews-Inhouse_Boutique-Wanhua_Taipei.html,萬華區成都路27巷8號,4.5,154,https://media-cdn.tripadvisor.com/media/photo-s/0e/29/22/f0/caption.jpg,"禁菸客房, 套房, 空調設施, 冰箱, 平板電視","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 免費早餐, 酒吧/酒廊, 餐廳, 禁菸飯店, 網際網路, 提供早餐","NT$2,977"
寒舍艾美酒店,"台北排名第 142 的超值住宿地點，共 1,201 家","NT$1,299",https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d1877829-Reviews-Le_Meridien_Taipei-Xinyi_District_Taipei.html,信義區松仁路38號,4.5,714,https://media-cdn.tripadvisor.com/media/photo-s/17/8c/fa/b7/guest-room.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 迷你吧, 冰箱, 平板電視","免費停車, 免費網際網路, 游泳池, 有健身房的健身中心, 酒吧/酒廊, 機場接送, 提供上網服務的商務中心, 會議設施, 無線網路, 公用無線網路, 付費無線網路, 網際網路, 浴缸, 室內游泳池, 溫水游泳池, 餐廳, 自助式早餐, 宴會廳, 會議室, Spa, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務","NT$1,299"
三二行館,"台北排名第 143 的超值住宿地點，共 1,201 家","NT$2,782",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d612675-Reviews-Villa_32-Beitou_Taipei.html,北投區中山路32號,4.5,203,https://media-cdn.tripadvisor.com/media/photo-s/0e/e0/d1/48/the-lounge--v15331538.jpg,"禁菸客房, 套房, 空調設施, 客房服務, 冰箱","免費停車, 免費高速上網 (WiFi), 浴缸, 免費早餐, 提供上網服務的商務中心, 會議室, Spa, 禮賓服務, 停車, 免費網際網路, 無線網路, 網際網路, 餐廳, 禁菸飯店, 管家服務, 乾洗服務, 洗衣服務",
天閣酒店 - 台北南西,"台北排名第 144 的超值住宿地點，共 1,201 家","NT$8,190",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d659162-Reviews-THE_Tango_Taipei_NanShi-Zhongshan_District_Taipei.html,中山區南京西路3號,4.5,462,https://media-cdn.tripadvisor.com/media/photo-s/0d/c7/c1/fa/caption.jpg,"禁菸客房, 套房, 空調設施, 保險箱, 微波爐, 迷你吧, 冰箱, 平板電視","免費高速上網 (WiFi), 浴缸, 免費早餐, 提供上網服務的商務中心, Spa, 禮賓服務, 禁菸飯店, 乾洗服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 自助式早餐, 洗衣服務",
柯達大飯店 台北松江,"台北排名第 145 的超值住宿地點，共 1,201 家","NT$16,800",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d5121967-Reviews-K_Hotel_Songjiang-Zhongshan_District_Taipei.html,中山區松江路251號,4.5,175,https://media-cdn.tripadvisor.com/media/photo-s/13/c4/73/90/caption.jpg,"禁菸客房, 家庭房, 空調設施, 冰箱, 平板電視","免費高速上網 (WiFi), 免費網際網路, 免費早餐, 自助式早餐, 機場接送, 提供上網服務的商務中心, 禁菸飯店, 洗衣服務, 無線網路, 公用無線網路, 網際網路","NT$16,800"
宏都金殿大飯店,"台北排名第 146 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d1219793-Reviews-Hotel_HD_Palace_Taipei-Da_an_Taipei.html,安和路二段100號,4.0,333,https://media-cdn.tripadvisor.com/media/photo-s/08/99/41/91/caption.jpg,,,"NT$3,296"
台北燦路都飯店,"台北排名第 147 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d478062-Reviews-Hotel_Sunroute_Taipei-Zhongshan_District_Taipei.html,中山區民權東路一段9號,4.0,455,https://media-cdn.tripadvisor.com/media/photo-s/16/a7/4c/83/caption.jpg,,,"NT$2,597"
卡樂町旅店,"台北排名第 148 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d6622206-Reviews-Colormix_Hotel_Hostel-Wanhua_Taipei.html,萬華區內江街55巷22號,4.5,324,https://media-cdn.tripadvisor.com/media/photo-s/11/4a/1c/92/colormix-hotel-hostel.jpg,,,"NT$2,667"
下一站台北,"台北排名第 149 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d7253521-Reviews-Next_Stop_Taipei-Wanhua_Taipei.html,萬華區漢中街35號9樓,4.5,154,https://media-cdn.tripadvisor.com/media/photo-s/0f/4d/13/10/restaurant--v16221012.jpg,,,"NT$2,589"
途中台北國際青年旅舍,"台北排名第 150 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d3908090-Reviews-On_My_Way_Taipei_Hostel-Beitou_Taipei.html,北投區光明路82號,4.5,200,https://media-cdn.tripadvisor.com/media/photo-s/03/ab/ae/f5/caption.jpg,,,"NT$1,403"
Solo Singer 旅館,"台北排名第 151 的超值住宿地點，共 1,201 家","NT$1,828",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d3454140-Reviews-Solo_Singer_Hotel-Beitou_Taipei.html,北投區溫泉路21巷7號,5.0,189,https://media-cdn.tripadvisor.com/media/photo-s/0b/40/1b/1b/solo-singer-life--v11414534.jpg,"禁菸客房, 套房, 家庭房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 禮賓服務, 禁菸飯店",
伸適商旅,"台北排名第 152 的超值住宿地點，共 1,201 家","NT$2,473",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1218729-Reviews-Hotel_Sense-Zhongshan_District_Taipei.html,中山區林森北路477號,4.0,199,https://media-cdn.tripadvisor.com/media/photo-s/0b/c2/f1/e2/deluxe-room.jpg,,,
賦樂旅居,"台北排名第 153 的超值住宿地點，共 1,201 家","NT$6,659",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d8398891-Reviews-Hotel_Proverbs_Taipei-Da_an_Taipei.html,大安區大安路一段56號,4.5,508,https://media-cdn.tripadvisor.com/media/photo-s/09/66/c4/f5/photo2jpg.jpg,"禁菸客房, 套房, 空調設施, 私人陽台, 客房服務, 迷你吧, 冰箱, 平板電視","免費停車, 免費高速上網 (WiFi), 游泳池, 屋頂游泳池, 酒吧/酒廊, 機場接送, 提供上網服務的商務中心, 會議室, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 自助式早餐, 屋頂露台, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務","NT$6,630"
西門航棧商旅,"台北排名第 154 的超值住宿地點，共 1,201 家","NT$1,455",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d2445647-Reviews-Ximen_Airline_Hotel-Wanhua_Taipei.html,中華路一段144號 8樓,4.0,231,https://media-cdn.tripadvisor.com/media/photo-s/0e/0a/df/7f/caption.jpg,"禁菸客房, 空調設施, 冰箱, 平板電視","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 禁菸飯店",
台北國泰萬怡酒店,"台北排名第 155 的超值住宿地點，共 1,201 家","NT$5,500",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d15632350-Reviews-Courtyard_by_Marriott_Taipei_Downtown-Zhongshan_District_Taipei.html,民生東路3段6號,4.5,134,https://media-cdn.tripadvisor.com/media/photo-s/18/00/2a/36/exterior.jpg,,,
金普頓大安酒店,"台北排名第 156 的超值住宿地點，共 1,201 家","NT$6,120",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d16766127-Reviews-Kimpton_Da_An_Hotel-Da_an_Taipei.html,仁愛路四段27巷25號,5.0,70,https://media-cdn.tripadvisor.com/media/photo-s/17/82/6e/67/kimpton-da-an-hotel.jpg,"套房, 空調設施","免費停車, 免費高速上網 (WiFi), 免費網際網路, 有健身房的健身中心, 酒吧/酒廊, 兒童活動 (適合兒童/家庭), 允許攜帶寵物 (可帶狗/寵物), 乾洗服務, 無線網路, 網際網路, 餐廳",
台北士林萬麗酒店,"台北排名第 157 的超值住宿地點，共 1,201 家","NT$5,750",https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d15019649-Reviews-Renaissance_Taipei_Shihlin_Hotel-Shilin_Taipei.html,中山北路五段470巷8號,4.5,136,https://media-cdn.tripadvisor.com/media/photo-s/18/00/2d/df/exterior.jpg,,,
台北中山逸林酒店,"台北排名第 158 的超值住宿地點，共 1,201 家","NT$5,359",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d15661515-Reviews-DoubleTree_by_Hilton_Taipei_Zhongshan-Zhongshan_District_Taipei.html,中山北路一段123號,4.5,121,https://media-cdn.tripadvisor.com/media/photo-s/17/82/8a/b1/doubletree-by-hilton.jpg,,,
台北凱撒大飯店,"台北排名第 159 的超值住宿地點，共 1,201 家","NT$2,861",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d306433-Reviews-Caesar_Park_Taipei-Zhongzheng_District_Taipei.html,中正區忠孝西路一段38號,4.0,1823,https://media-cdn.tripadvisor.com/media/photo-s/18/b3/22/37/caption.jpg,,,"NT$3,284"
洛碁大飯店建北館,"台北排名第 160 的超值住宿地點，共 1,201 家","NT$2,373",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d3605134-Reviews-Green_World_Hotel_Jian_Pei_Suites-Zhongshan_District_Taipei.html,建國北路一段140號,4.0,197,https://media-cdn.tripadvisor.com/media/photo-s/0a/1e/3a/7b/street--v10499504.jpg,,,
富驛時尚酒店 - 台北南京東路館,"台北排名第 161 的超值住宿地點，共 1,201 家","NT$1,685",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d2313699-Reviews-FX_Hotel_Taipei_Nanjing_East_Road-Zhongshan_District_Taipei.html,中山區南京東路三段131號,4.0,574,https://media-cdn.tripadvisor.com/media/photo-s/04/21/76/b5/fx-hotel-taipei-nanjing.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 保險箱, 平板電視","免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 餐廳, 提供上網服務的商務中心, 會議設施, 禮賓服務, 禁菸飯店, 停車, 免費網際網路, 無線網路, 網際網路, 自助式早餐, 會議室, 乾洗服務, 洗衣服務","NT$2,059"
國賓大飯店,"台北排名第 162 的超值住宿地點，共 1,201 家","NT$3,983",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d306432-Reviews-Ambassador_Hotel_Taipei-Zhongshan_District_Taipei.html,中山北路二段63號,4.0,872,https://media-cdn.tripadvisor.com/media/photo-s/15/14/b0/48/pool-side-room-at-the.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 迷你吧, 平板電視","免費停車, 免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 酒吧/酒廊, 機場接送, 提供上網服務的商務中心, 會議設施, 免費網際網路, 無線網路, 網際網路, 浴缸, 室外游泳池, 餐廳, 自助式早餐, 宴會廳, 會議室, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務",
神旺大飯店,"台北排名第 163 的超值住宿地點，共 1,201 家","NT$2,684",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d477942-Reviews-San_Want-Da_an_Taipei.html,忠孝東路四段172號,4.0,669,https://media-cdn.tripadvisor.com/media/photo-s/09/1c/a7/2d/executive-single-room--v8747458.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 平板電視","免費高速上網 (WiFi), 有健身房的健身中心, 酒吧/酒廊, 提供上網服務的商務中心, 會議設施, 禮賓服務, 禁菸飯店, 乾洗服務, 免費網際網路, 無線網路, 網際網路, 餐廳, 自助式早餐, 宴會廳, 會議室, 洗衣服務",
台北福華大飯店,"台北排名第 164 的超值住宿地點，共 1,201 家","NT$3,900",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d301558-Reviews-Howard_Plaza_Hotel_Taipei-Da_an_Taipei.html,大安區仁愛路三段160號,4.0,1192,https://media-cdn.tripadvisor.com/media/photo-s/14/d6/e5/d2/exterior.jpg,,,
台北馥敦-復南館,"台北排名第 165 的超值住宿地點，共 1,201 家","NT$2,894",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d503406-Reviews-Taipei_Fullerton_Hotel_South-Da_an_Taipei.html,復興南路二段41號,4.0,362,https://media-cdn.tripadvisor.com/media/photo-s/0e/1e/12/d6/fullerton-room-with-shower--v1532.jpg,,,
謙商旅-東門館,"台北排名第 166 的超值住宿地點，共 1,201 家","NT$2,322",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d4419222-Reviews-Chaiin_Hotel_Dongmen-Zhongzheng_District_Taipei.html,中正區信義路二段163號3-12F,4.0,242,https://media-cdn.tripadvisor.com/media/photo-s/17/8e/cb/24/caption.jpg,"禁菸客房, 空調設施, 冰箱, 平板電視","免費高速上網 (WiFi), 免費早餐, 機場接送, 提供上網服務的商務中心, 會議設施, 禮賓服務, 禁菸飯店, 乾洗服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 提供早餐, 自助式早餐, 巴士接駁服務, 會議室, 洗衣服務",
台北城大飯店,"台北排名第 167 的超值住宿地點，共 1,201 家","NT$2,283",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d8092835-Reviews-Taipei_City_Hotel-Datong_Taipei.html,大同區重慶北路二段172號,4.0,145,https://media-cdn.tripadvisor.com/media/photo-s/11/82/9e/32/junior-suite-with-single-bed--v17.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 冰箱, 平板電視","免費停車, 免費高速上網 (WiFi), 免費網際網路, 餐廳, 提供上網服務的商務中心, 禮賓服務, 禁菸飯店, 洗衣服務, 無線網路, 公用無線網路, 網際網路, 提供早餐, 自助式早餐",
