title,paiming,uri,lat,lng,recommend_price,hotel_address,hotel_star,hotel_city,hotel_section,price_range,avg_rating,comment_count,offical_img_uri,facility,room,agoda_price
皇品時尚旅店,新北排名第 44 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792475-d4355960-Reviews-The_Golden_Hotel-Banqiao_New_Taipei.html,25.009254455566406,121.46235656738281,"NT$1,188",民族路34巷13號,3.0,新北,板橋,"NT$1,352 - NT$2,326",4.0,25,https://media-cdn.tripadvisor.com/media/photo-s/14/eb/dd/d0/getlstd-property-photo.jpg,"套房, 空調設施, 客房服務","免費高速上網 (WiFi), 免費網際網路, 無線網路, 酒吧/酒廊, 機場接送, 巴士接駁服務, 洗衣服務, 自助式洗衣, 公用無線網路, 網際網路",
淡水漁人碼頭休閒旅館,新北排名第 45 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806921-d598828-Reviews-The_Fisher_Hotel-Tamsui_New_Taipei.html,25.181631088256836,121.4205322265625,"NT$1,078",淡水鎮中正路二段22巷8號,3.0,新北,淡水,"NT$1,226 - NT$3,426",4.0,27,https://media-cdn.tripadvisor.com/media/photo-s/01/e8/4e/81/caption.jpg,"禁菸客房, 家庭房, 客房服務","免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 餐廳, 提供上網服務的商務中心, 會議室, 禁菸飯店, 乾洗服務, 免費網際網路, 無線網路, 網際網路, 洗衣服務","NT$1,078"
九份民宿-龍門客棧,新北排名第 46 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806837-d2245084-Reviews-Jiufen_Long_Men_B_B-Ruifang_New_Taipei.html,25.10732078552246,121.84419250488281,"NT$1,304",瑞芳區崙頂路110號,2.5,新北,瑞芳,"NT$1,603 - NT$2,798",4.0,40,https://media-cdn.tripadvisor.com/media/daodao/photo-s/02/6e/24/40/caption.jpg,"禁菸客房, 家庭房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 機場接送, 巴士接駁服務, 禁菸飯店, 洗衣服務, 網際網路",
愉園,新北排名第 47 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806837-d8546684-Reviews-Happy_House_B_B-Ruifang_New_Taipei.html,25.108182907104492,121.80799102783203,"NT$1,974",瑞芳區民權街鐵路巷1-1號1樓,3.0,新北,瑞芳,"NT$2,106 - NT$3,961",4.5,29,https://media-cdn.tripadvisor.com/media/photo-s/08/e8/3d/56/caption.jpg,免費高速上網 (WiFi),,
萊恩精品旅館,新北排名第 48 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792475-d6557463-Reviews-Lion_Hotel-Banqiao_New_Taipei.html,25.009401321411133,121.45674896240234,"NT$1,523",板橋區大東街5號,3.0,新北,板橋,"NT$1,477 - NT$2,200",4.0,33,https://media-cdn.tripadvisor.com/media/photo-s/09/97/7c/cf/photo1jpg.jpg,空調設施,"免費網際網路, 無線網路",
陽光味宿,新北排名第 49 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806837-d2245098-Reviews-SunRoom-Ruifang_New_Taipei.html,25.11077117919922,121.84253692626953,"NT$1,230",瑞芳區豎崎路56號 ,3.0,新北,瑞芳,"NT$2,012 - NT$4,118",4.5,74,https://media-cdn.tripadvisor.com/media/photo-s/03/23/7e/86/sun-room-b-b.jpg,免費停車,,
鶯歌魚旅背包客棧民宿,新北排名第 50 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808607-d7003131-Reviews-Yingge_Fish_Hostel-Yingge_New_Taipei.html,24.954126358032227,121.35543823242188,"NT$1,230",鶯歌區文化路171號,2.0,新北,鶯歌,"NT$629 - NT$1,792",4.5,43,https://media-cdn.tripadvisor.com/media/photo-s/0c/93/00/82/caption.jpg,"禁菸客房, 套房, 家庭房","免費停車, 巴士接駁服務, 禁菸飯店, 自助式洗衣",
九份故事樓民宿,新北排名第 51 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806837-d10177761-Reviews-My_Story_Inn_Jiufen-Ruifang_New_Taipei.html,25.10960578918457,121.84300231933594,"NT$1,040",瑞芳區汽車路93-2號3樓,2.0,新北,瑞芳,"NT$409 - NT$1,037",4.5,18,https://media-cdn.tripadvisor.com/media/photo-s/0d/53/ac/78/caption.jpg,"禁菸客房, 空調設施, 微波爐, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務",
Flip Flop Hostel - Jiufen,新北排名第 52 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806837-d8704619-Reviews-Flip_Flop_Hostel_Jiufen-Ruifang_New_Taipei.html,25.10702896118164,121.84152221679688,"NT$1,325",瑞芳區基山街247號,2.0,新北,瑞芳,"NT$1,540 - NT$2,798",4.5,37,https://media-cdn.tripadvisor.com/media/photo-s/11/6b/05/30/flip-flop-hostel-jiufen.jpg,禁菸客房,"免費高速上網 (WiFi), 免費網際網路, 網際網路, 禁菸飯店",
蘊泉庄,新北排名第 53 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806921-d15831695-Reviews-Yun_Estate_Hotel-Tamsui_New_Taipei.html,25.161916732788086,121.45428466796875,"NT$8,291",淡金路79巷18號,4.0,新北,淡水,"NT$8,173 - NT$12,951",5.0,39,https://media-cdn.tripadvisor.com/media/photo-s/17/41/f5/d6/caption.jpg,"套房, 空調設施, 客房服務, 小廚房, 冰箱","免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 浴缸, 免費早餐, 兒童活動 (適合兒童/家庭), 巴士接駁服務, 會議室, 免費網際網路, 無線網路, 網際網路, 酒吧/酒廊, 餐廳, Spa, 禮賓服務",
驛德世紀酒店,新北排名第 54 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808531-d15089326-Reviews-Yidear_Hotel-Xinzhuang_New_Taipei.html,25.028200149536133,121.43223571777344,"NT$1,991",後港一路169號,3.5,新北,新莊,"NT$1,823 - NT$3,584",5.0,31,https://media-cdn.tripadvisor.com/media/photo-s/15/0c/d6/a8/caption.jpg,"禁菸客房, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 巴士接駁服務, 提供上網服務的商務中心, 禮賓服務, 禁菸飯店, 無線網路, 網際網路, 餐廳",
林口亞昕福朋喜來登酒店,新北排名第 55 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806676-d14960366-Reviews-Four_Points_by_Sheraton_Linkou-Linkou_New_Taipei.html,25.066219329833984,121.36089324951172,"NT$4,200",文化三路一段1號,4.0,新北,林口,"NT$4,872 - NT$6,601",4.0,68,https://media-cdn.tripadvisor.com/media/photo-s/18/d4/b6/8e/lobby.jpg,"禁菸客房, 家庭房, 空調設施, 客房服務","免費高速上網 (WiFi), 免費網際網路, 網際網路, 游泳池, 酒吧/酒廊, 餐廳",
捷絲旅台北三重館,新北排名第 56 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806844-d17566583-Reviews-Just_Sleep_Sanchong-Sanchong_New_Taipei.html,25.07716178894043,121.48686218261719,"NT$2,034",三和路四段107-1號,3.5,新北,三重,"NT$1,980 - NT$4,244",5.0,17,https://media-cdn.tripadvisor.com/media/photo-s/18/30/25/07/photo9jpg.jpg,,,
九份小町民宿,新北排名第 57 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806837-d1954864-Reviews-Chiufen_Xiaoding_Guest_House-Ruifang_New_Taipei.html,25.10717010498047,121.84532165527344,"NT$1,855",瑞芳鎮侖頂路70號,,新北,瑞芳,"NT$2,106 - NT$3,175",4.5,67,https://media-cdn.tripadvisor.com/media/photo-s/01/ea/16/dc/getlstd-property-photo.jpg,"空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐",
觀海樓旅店,新北排名第 58 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806921-d558388-Reviews-See_s_Revert_Hotel-Tamsui_New_Taipei.html,25.159330368041992,121.45580291748047,"NT$2,461",淡水鎮中正東路一段129號,3.0,新北,淡水,"NT$1,635 - NT$2,829",4.0,30,https://media-cdn.tripadvisor.com/media/photo-s/02/a7/48/b2/filename-img-1693-sm.jpg,,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路",
亞太飯店,新北排名第 59 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806921-d1726473-Reviews-Asia_Pacific_Hotel-Tamsui_New_Taipei.html,25.166379928588867,121.44779968261719,"NT$2,461",淡水區中正東路一段3巷1號,4.0,新北,淡水,"NT$2,295 - NT$3,961",4.0,52,https://media-cdn.tripadvisor.com/media/photo-s/06/1d/76/ec/asia-pacific-hotel.jpg,免費停車,,
九份閒情民宿 - 緩慢二館,新北排名第 60 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806837-d8295476-Reviews-Chien_Ching_Bed_and_Breakfast_II-Ruifang_New_Taipei.html,25.108959197998047,121.84443664550781,"NT$2,424",瑞芳區崇文里市下巷1號,3.5,新北,瑞芳,"NT$2,483 - NT$7,167",5.0,20,https://media-cdn.tripadvisor.com/media/photo-s/09/ab/bd/56/img20151204090340-largejpg.jpg,"禁菸客房, 家庭房, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐, 提供早餐, 兒童活動 (適合兒童/家庭)",
愛琴海太平洋溫泉會館,新北排名第 61 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806954-d1163182-Reviews-Pacific_Hot_Spring_Hotel_Green_Bay-Wanli_New_Taipei.html,25.01091957092285,121.46314239501953,"NT$4,592",萬里區海景路1號,3.5,新北,萬里,"NT$3,269 - NT$5,658",3.5,46,https://media-cdn.tripadvisor.com/media/photo-s/14/21/5f/af/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 酒吧/酒廊, 海灘, 兒童活動 (適合兒童/家庭), Spa, 禁菸飯店, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 提供早餐",
福格大飯店,新北排名第 62 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806921-d1149289-Reviews-Hotel_Regalees-Tamsui_New_Taipei.html,25.191160202026367,121.68399810791016,"NT$2,164",淡水鎮學府路89號,3.5,新北,淡水,"NT$2,389 - NT$4,558",3.5,43,https://media-cdn.tripadvisor.com/media/photo-s/04/a6/26/67/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務","免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 免費早餐, 兒童活動 (適合兒童/家庭), 提供上網服務的商務中心, 會議室, 禁菸飯店, 免費網際網路, 無線網路, 網際網路, 餐廳, 乾洗服務",
淡水漁人碼頭休閒旅館,新北排名第 63 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806921-d598828-Reviews-The_Fisher_Hotel-Tamsui_New_Taipei.html,25.17067527770996,121.4488296508789,"NT$1,078",淡水鎮中正路二段22巷8號,3.0,新北,淡水,"NT$1,226 - NT$3,426",4.0,27,https://media-cdn.tripadvisor.com/media/photo-s/01/e8/4e/81/caption.jpg,"禁菸客房, 家庭房, 客房服務","免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 餐廳, 提供上網服務的商務中心, 會議室, 禁菸飯店, 乾洗服務, 免費網際網路, 無線網路, 網際網路, 洗衣服務",
觀海樓旅店,新北排名第 64 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806921-d558388-Reviews-See_s_Revert_Hotel-Tamsui_New_Taipei.html,25.181631088256836,121.4205322265625,"NT$1,558",淡水鎮中正東路一段129號,3.0,新北,淡水,"NT$1,635 - NT$2,829",4.0,30,https://media-cdn.tripadvisor.com/media/photo-s/02/a7/48/b2/filename-img-1693-sm.jpg,,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路","NT$1,078"
淡水這一站幸福民宿,新北排名第 65 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806921-d8745544-Reviews-Happiness_Danshui-Tamsui_New_Taipei.html,25.159330368041992,121.45580291748047,"NT$1,389",淡水區水源街一段149號,3.0,新北,淡水,"NT$1,603 - NT$4,527",5.0,6,https://media-cdn.tripadvisor.com/media/photo-s/11/36/6f/7b/caption.jpg,,,
藍色水岸淡水海景旅店,新北排名第 66 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806921-d6402198-Reviews-Danshui_Blue_River_Hotel-Tamsui_New_Taipei.html,25.171829223632812,121.4476089477539,"NT$1,974",淡水區文化路63號10樓,3.0,新北,淡水,"NT$2,200 - NT$4,432",4.5,8,https://media-cdn.tripadvisor.com/media/photo-s/0f/0f/ac/88/caption.jpg,免費停車,,
皇品時尚旅店,新北排名第 67 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792475-d4355960-Reviews-The_Golden_Hotel-Banqiao_New_Taipei.html,25.172800064086914,121.4382095336914,"NT$1,188",民族路34巷13號,3.0,新北,板橋,"NT$1,352 - NT$2,326",4.0,25,https://media-cdn.tripadvisor.com/media/photo-s/14/eb/dd/d0/getlstd-property-photo.jpg,"套房, 空調設施, 客房服務","免費高速上網 (WiFi), 免費網際網路, 無線網路, 酒吧/酒廊, 機場接送, 巴士接駁服務, 洗衣服務, 自助式洗衣, 公用無線網路, 網際網路",
歐悅時尚汽車旅館林口館,新北排名第 68 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806676-d2017877-Reviews-Oh_Ya_Boutique_Motel_Linkou-Linkou_New_Taipei.html,25.009254455566406,121.46235656738281,"NT$1,515",林口區文化三路二段115巷163號,3.5,新北,林口,"NT$1,572 - NT$3,521",3.5,16,https://media-cdn.tripadvisor.com/media/photo-s/03/e0/cc/4b/oh-ya-boutique-motel.jpg,"禁菸客房, 套房, 空調設施","免費停車, 免費高速上網 (WiFi), 游泳池, 免費早餐, Spa, 禁菸飯店, 乾洗服務, 洗衣服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳",
金湧泉溫泉會館,新北排名第 69 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806954-d2309224-Reviews-Jin_Yong_Quan_Spa_Hot_Spring_Resort-Wanli_New_Taipei.html,25.08123207092285,121.37472534179688,"NT$2,251",萬里鄉大鵬村萬里加投213-3號,3.0,新北,萬里,"NT$2,232 - NT$3,709",3.5,27,https://media-cdn.tripadvisor.com/media/photo-s/04/32/bb/d3/caption.jpg,免費停車,,
烏來沐嵐小鎮,新北排名第 70 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808444-d3856266-Reviews-Mulan_Country_Villa-Wulai_New_Taipei.html,25.216793060302734,121.6438980102539,"NT$2,089",烏來區野要街56-2號,3.0,新北,烏來,"NT$2,389 - NT$4,244",4.0,21,https://media-cdn.tripadvisor.com/media/photo-s/0b/b0/76/e0/mulan-country-villa.jpg,,,
九份民宿-龍門客棧,新北排名第 71 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806837-d2245084-Reviews-Jiufen_Long_Men_B_B-Ruifang_New_Taipei.html,24.856021881103516,121.54834747314453,"NT$1,739",瑞芳區崙頂路110號,2.5,新北,瑞芳,"NT$1,603 - NT$2,798",4.0,40,https://media-cdn.tripadvisor.com/media/daodao/photo-s/02/6e/24/40/caption.jpg,免費高速上網 (WiFi),,"NT$2,089"
烏來淞呂溫泉會館,新北排名第 72 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808444-d4154218-Reviews-Wulai_SungLyu_Hot_Spring_Resort-Wulai_New_Taipei.html,25.10732078552246,121.84419250488281,"NT$1,785",烏來區西羅岸路35號,,新北,烏來,"NT$2,043 - NT$4,967",4.0,11,https://media-cdn.tripadvisor.com/media/photo-s/0a/63/cc/51/imag0996-largejpg.jpg,,,
中和旅舍,新北排名第 73 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808651-d12076117-Reviews-The_Neutral_Inn-Zhonghe_New_Taipei.html,24.86581039428711,121.54766845703125,"NT$1,117",中和區安樂路41號2F,,新北,中和,"NT$1,289 - NT$1,509",4.5,9,https://media-cdn.tripadvisor.com/media/photo-s/0e/3d/59/a0/getlstd-property-photo.jpg,套房,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 機場接送",
新店碧潭 • 帝景飯店,新北排名第 74 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808475-d12193345-Reviews-Sunrise_Inn-Xindian_New_Taipei.html,24.993200302124023,121.51177978515625,"NT$1,885",新店區碧潭路77巷2號,3.5,新北,新店,"NT$2,106 - NT$3,489",4.0,10,https://media-cdn.tripadvisor.com/media/photo-s/0f/69/fb/b1/photo3jpg.jpg,客房服務,,
九份喜來園景觀民宿 ,新北排名第 75 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806837-d2245071-Reviews-Jiufen_Happyland_View_Homestay-Ruifang_New_Taipei.html,24.957578659057617,121.5343246459961,"NT$2,161",瑞芳區九份汽車路9之13號,3.0,新北,瑞芳,"NT$2,609 - NT$3,395",4.0,19,https://media-cdn.tripadvisor.com/media/photo-s/0d/f9/fa/92/302.jpg,"禁菸客房, 套房, 空調設施","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 餐廳, 提供早餐, 禁菸飯店, 公用無線網路, 網際網路","NT$1,887"
雲頂溫泉行館,新北排名第 76 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808444-d7660462-Reviews-Cloud_Spring_Garden-Wulai_New_Taipei.html,25.111106872558594,121.84598541259766,"NT$2,516",西羅岸路45號,3.0,新北,烏來,"NT$2,861 - NT$4,181",4.0,10,https://media-cdn.tripadvisor.com/media/photo-s/0e/c6/15/53/photo4jpg.jpg,,,
九份天方夜譚民宿,新北排名第 77 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806837-d12221828-Reviews-Arabian_Nights_in_Jiufen-Ruifang_New_Taipei.html,24.863750457763672,121.5465087890625,"NT$3,030",瑞芳區汽車路88號,3.0,新北,瑞芳,"NT$2,483 - NT$4,055",5.0,4,https://media-cdn.tripadvisor.com/media/photo-s/12/bb/71/17/20180405-130915-largejpg.jpg,,,
艾蔓精緻旅館 - 淡水館,新北排名第 78 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806921-d1603953-Reviews-Amain_Boutique_Motel_Danshui-Tamsui_New_Taipei.html,25.109752655029297,121.84417724609375,"NT$2,035",淡水鎮八勢一街85號,3.5,新北,淡水,"NT$2,075 - NT$2,892",4.0,16,https://media-cdn.tripadvisor.com/media/photo-s/01/cf/f3/74/bed.jpg,免費停車,,
三重肯特商務飯店,新北排名第 79 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806844-d598777-Reviews-Nisus_Hotel-Sanchong_New_Taipei.html,25.154428482055664,121.46136474609375,"NT$1,810",三重市成功路75號,3.0,新北,三重,"NT$2,075 - NT$3,741",4.0,23,https://media-cdn.tripadvisor.com/media/photo-s/01/5b/59/47/cozy-room.jpg,,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 餐廳, 機場接送","NT$1,817"
九份小角落民宿,新北排名第 80 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806837-d7160718-Reviews-Corner_Inn-Ruifang_New_Taipei.html,25.05120086669922,121.48889923095703,"NT$1,299",瑞芳區坑尾巷1號,2.5,新北,瑞芳,"NT$1,289 - NT$3,332",4.5,16,https://media-cdn.tripadvisor.com/media/photo-s/13/d7/26/eb/caption.jpg,"禁菸客房, 套房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 禁菸飯店, 自助式洗衣","NT$1,810"
九份風之谷民宿 ,新北排名第 81 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806837-d2245090-Reviews-Jiufen_Fongigu_Homestay-Ruifang_New_Taipei.html,25.109928131103516,121.84419250488281,"NT$3,030",瑞芳區頌德里石崁巷23號 ,,新北,瑞芳,"NT$3,489 - NT$4,967",4.5,14,https://media-cdn.tripadvisor.com/media/photo-s/02/f0/d2/4b/jiu-fen-feng-zhi-gu.jpg,,,
美麗春天大飯店,新北排名第 82 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808475-d1744067-Reviews-Beautiful_Hotel_Taipei-Xindian_New_Taipei.html,25.108530044555664,121.8381576538086,"NT$2,556","新店區太平路8,9號",3.5,新北,新店,"NT$2,389 - NT$3,395",4.0,30,https://media-cdn.tripadvisor.com/media/photo-s/02/ea/1f/dc/beautiful-hotel.jpg,"禁菸客房, 家庭房, 空調設施, 客房服務","免費停車, 免費高速上網 (WiFi), 餐廳, 提供上網服務的商務中心, 宴會廳, 禮賓服務, 禁菸飯店, 乾洗服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 會議室, 洗衣服務",
白宮行館,新北排名第 83 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806954-d2437104-Reviews-White_House_Beach_Resort-Wanli_New_Taipei.html,24.95789909362793,121.53424072265625,"NT$3,875",萬里區瑪鍊路264號,3.0,新北,萬里,"NT$4,275 - NT$7,324",3.5,45,https://media-cdn.tripadvisor.com/media/photo-s/09/1e/22/bb/caption.jpg,"空調設施, 私人陽台","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 游泳池, 免費早餐, 海灘",
景安精品旅館,新北排名第 84 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808651-d1755541-Reviews-Jingan_Classic_Inn-Zhonghe_New_Taipei.html,25.180849075317383,121.68917846679688,,中和市明禮街32號,3.5,新北,中和,"NT$1,697 - NT$2,420",4.0,35,https://media-cdn.tripadvisor.com/media/photo-s/09/78/81/95/caption.jpg,免費停車,,
九份山經,新北排名第 85 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806837-d2245078-Reviews-Jiufen_The_Ore_Inn-Ruifang_New_Taipei.html,24.996477127075195,121.50458526611328,"NT$1,625",瑞芳區基山街204號 ,2.5,新北,瑞芳,"NT$1,823 - NT$5,941",4.0,15,https://media-cdn.tripadvisor.com/media/photo-s/13/74/61/05/caption.jpg,,,"NT$1,481"
三重江月villa行館,新北排名第 86 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806844-d15692947-Reviews-J_Moon_Villa_Motel-Sanchong_New_Taipei.html,25.106910705566406,121.84219360351562,"NT$1,974",重新路五段598號,3.5,新北,三重,"NT$2,232 - NT$2,986",5.0,5,https://media-cdn.tripadvisor.com/media/photo-s/16/52/c6/26/villa.jpg,,,"NT$1,625"
野柳海洋之家,新北排名第 87 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806954-d12079698-Reviews-Ocean_House-Wanli_New_Taipei.html,25.045019149780273,121.46904754638672,"NT$2,571",萬里區港東路9號,3.0,新北,萬里,"NT$2,703 - NT$4,621",5.0,3,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,
虹橋民宿 ,新北排名第 88 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806856-d2245100-Reviews-Rainbow_Bridge_B_B-Sanzhi_New_Taipei.html,25.202959060668945,121.68634796142578,"NT$1,818",八連溪1-5號 八賢里1鄰,3.0,新北,三芝,"NT$2,106 - NT$3,552",4.5,7,https://media-cdn.tripadvisor.com/media/photo-s/02/ea/86/d8/hong-qiao.jpg,餐廳,,
歐遊國際連鎖精品旅館 - 新莊館,新北排名第 89 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808531-d11875767-Reviews-Allur_Chain_Boutique_Motel_Xinzhuang_Branch-Xinzhuang_New_Taipei.html,25.2475528717041,121.50740051269531,"NT$2,100",思源路746號,3.5,新北,新莊,"NT$2,420 - NT$3,426",4.0,7,https://media-cdn.tripadvisor.com/media/photo-s/0e/97/12/de/photo3jpg.jpg,免費停車,,"NT$1,818"
九份愛琴海民宿,新北排名第 90 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806837-d2279611-Reviews-Aegean_Sea_Homestay-Ruifang_New_Taipei.html,25.05916976928711,121.46018981933594,,瑞芳區汽車路79-1號,3.0,新北,瑞芳,"NT$1,823 - NT$3,238",4.0,7,https://media-cdn.tripadvisor.com/media/photo-s/05/17/e1/35/aegean-sea-homestay.jpg,,,"NT$2,100"
白宮行館,新北排名第 91 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806954-d2437104-Reviews-White_House_Beach_Resort-Wanli_New_Taipei.html,25.01091957092285,121.46314239501953,"NT$3,875",萬里區瑪鍊路264號,3.0,新北,萬里,"NT$4,275 - NT$7,324",3.5,45,https://media-cdn.tripadvisor.com/media/photo-s/09/1e/22/bb/caption.jpg,"空調設施, 私人陽台","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 游泳池, 免費早餐, 海灘",
台北軽旅,新北排名第 92 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792475-d8555272-Reviews-Sleep_Taipei_Hostel_And_Hotel-Banqiao_New_Taipei.html,25.180849075317383,121.68917846679688,NT$623,板橋區館前東路13號4樓-2,3.0,新北,板橋,"NT$534 - NT$1,918",4.0,20,https://media-cdn.tripadvisor.com/media/photo-s/0a/b9/d8/d6/getlstd-property-photo.jpg,"套房, 客房服務",免費早餐,
帝苑時尚旅店,新北排名第 93 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792475-d1502088-Reviews-Royal_Garden_Hotel-Banqiao_New_Taipei.html,25.007152557373047,121.46038055419922,"NT$1,187",板橋區文化路一段218號,2.5,新北,板橋,"NT$1,320 - NT$1,886",3.5,30,https://media-cdn.tripadvisor.com/media/photo-s/11/ac/9e/e9/caption.jpg,客房服務,,
馥華大觀商務旅館,新北排名第 94 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808531-d2622983-Reviews-Hotel_Purity-Xinzhuang_New_Taipei.html,25.020370483398438,121.4666519165039,"NT$1,437",新莊區大觀街60號,3.5,新北,新莊,"NT$1,477 - NT$2,798",3.5,30,https://media-cdn.tripadvisor.com/media/photo-s/07/92/1a/80/caption.jpg,"禁菸客房, 家庭房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 機場接送, 提供上網服務的商務中心, 禮賓服務, 自助式洗衣, 無線網路, 公用無線網路, 網際網路",
淡水這一站幸福民宿,新北排名第 95 的超值住宿地點，共 602 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806921-d8745544-Reviews-Happiness_Danshui-Tamsui_New_Taipei.html,25.0362491607666,121.45366668701172,"NT$1,389",淡水區水源街一段149號,3.0,新北,淡水,"NT$1,603 - NT$4,527",5.0,6,https://media-cdn.tripadvisor.com/media/photo-s/11/36/6f/7b/caption.jpg,,,"NT$1,446"
