title,paiming,uri,lat,lng,recommend_price,hotel_address,hotel_star,hotel_city,hotel_section,price_range,avg_rating,comment_count,offical_img_uri,facility,room,agoda_price
逢甲卡諾,台中排名第 85 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d5488199-Reviews-Grano_House-Xitun_Taichung.html,24.134300231933594,120.68553924560547,NT$648,西屯區福上巷216弄9號,2.5,台中,西屯,"NT$723 - NT$1,980",4.0,81,https://media-cdn.tripadvisor.com/media/photo-s/15/f9/9f/91/caption.jpg,"禁菸客房, 套房, 空調設施, 客房服務","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 禁菸飯店",
背包41青年旅馆-台中館,台中排名第 86 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792757-d7965835-Reviews-Backpacker_41_Hostel_Taichung-Central_District_Taichung.html,24.16883087158203,120.6401596069336,NT$820,繼光街59號,2.0,台中,中區,NT$409 - NT$912,4.0,78,https://media-cdn.tripadvisor.com/media/photo-s/09/1b/f0/45/caption.jpg,"禁菸客房, 空調設施, 小廚房, 微波爐, 冰箱","免費高速上網 (WiFi), 免費網際網路, 禁菸飯店, 自助式洗衣","NT$1,906"
統一渡假村 - 谷關溫泉養生會館,台中排名第 87 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806622-d2476352-Reviews-Uni_Resort_KuKuan-Heping_District_Taichung.html,24.17554473876953,120.64789581298828,"NT$3,330",和平區博愛里東關路一段188號,3.5,台中,和平區,"NT$3,458 - NT$7,513",4.0,73,https://media-cdn.tripadvisor.com/media/photo-s/13/d4/73/51/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 房務, 冰箱","免費停車, 免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 免費早餐, 兒童活動 (適合兒童/家庭), 宴會廳, 會議室, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 室內游泳池, 餐廳, 提供早餐, Spa, 禮賓服務, 禁菸飯店",
探索私旅,台中排名第 88 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d14217026-Reviews-Explore_Hotel-Xitun_Taichung.html,24.138429641723633,120.68193054199219,"NT$1,861",西屯區漢翔路3號,3.0,台中,西屯,"NT$1,697 - NT$4,401",4.5,23,https://media-cdn.tripadvisor.com/media/photo-s/17/2d/20/30/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 提供早餐, 禮賓服務, 禁菸飯店, 洗衣服務, 無線網路, 公用無線網路, 網際網路",
星漾商旅中清館,台中排名第 89 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806775-d12273647-Reviews-Stay_Hotel_Taichung_Zhongqing-North_District_Taichung.html,24.20216178894043,121.00214385986328,"NT$1,179",北區中清路一段63號,3.5,台中,北區,"NT$1,352 - NT$3,646",4.5,34,https://media-cdn.tripadvisor.com/media/photo-s/0f/5d/a6/c4/caption.jpg,餐廳,,"NT$3,363"
好夢旅店-夢樓館,台中排名第 90 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d12933171-Reviews-Dream_Mansion_Hotel-Xitun_Taichung.html,24.18480682373047,120.6463394165039,"NT$1,043",西屯區河南路二段311號,3.0,台中,西屯,"NT$1,100 - NT$3,301",4.5,38,https://media-cdn.tripadvisor.com/media/photo-s/13/7d/73/7d/caption.jpg,"禁菸客房, 套房, 空調設施, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 禁菸飯店",
卡爾登飯店 台中館,台中排名第 91 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808397-d12933237-Reviews-The_Carlton_Taichung-West_District_Taichung.html,24.175609588623047,120.64285278320312,"NT$1,676",忠明南路61號,3.5,台中,西區,"NT$1,509 - NT$3,395",4.0,28,https://media-cdn.tripadvisor.com/media/photo-s/18/ec/12/c3/exterior.jpg,"禁菸客房, 套房, 空調設施, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 餐廳, 機場接送, 提供上網服務的商務中心, 會議室, 禮賓服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 提供早餐, 巴士接駁服務, 禁菸飯店, 乾洗服務, 洗衣服務, 自助式洗衣",
雙星大飯店,台中排名第 92 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806503-d1149766-Reviews-Twinstar_Hotel-East_District_Taichung.html,24.15441131591797,120.65814208984375,NT$948,東區復興路四段158號,3.0,台中,東區,"NT$1,037 - NT$2,389",3.5,183,https://media-cdn.tripadvisor.com/media/photo-s/0d/69/e8/a8/caption.jpg,"禁菸客房, 家庭房, 空調設施, 冰箱, 平板電視","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 自助式早餐, 禁菸飯店, 洗衣服務, 公用無線網路, 網際網路",
水雲端旗艦概念旅館,台中排名第 93 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d6537458-Reviews-Icloud_Luxury_Resort_and_Hotel-Xitun_Taichung.html,24.135942459106445,120.68733978271484,"NT$1,929",西屯區青海南街159號,4.0,台中,西屯,"NT$2,263 - NT$4,024",4.0,49,https://media-cdn.tripadvisor.com/media/photo-s/06/27/c5/49/caption.jpg,免費停車,,"NT$1,023"
博奇大飯店,台中排名第 94 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806503-d2027327-Reviews-VIP_Hotel_Taichung-East_District_Taichung.html,24.174184799194336,120.63501739501953,NT$715,中區雙十路一段5號,3.0,台中,東區,"NT$786 - NT$2,515",3.5,97,https://media-cdn.tripadvisor.com/media/photo-s/09/23/91/cf/caption.jpg,免費高速上網 (WiFi),,
植光花園酒店,台中排名第 95 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792757-d13506159-Reviews-Sof_Hotel-Central_District_Taichung.html,24.14046859741211,120.68577575683594,"NT$1,287",中區光復路52號,3.0,台中,中區,"NT$1,320 - NT$3,804",4.0,44,https://media-cdn.tripadvisor.com/media/photo-s/12/90/fd/19/caption.jpg,免費高速上網 (WiFi),,NT$676
朗舍行館,台中排名第 96 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792757-d14221634-Reviews-Petrichor_Hotel-Central_District_Taichung.html,24.14164924621582,120.6836166381836,"NT$1,461",市府路66號,3.5,台中,中區,"NT$1,666 - NT$3,866",4.5,15,https://media-cdn.tripadvisor.com/media/photo-s/13/b7/a6/ea/caption.jpg,,房務,
希堤微旅,台中排名第 97 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d10750003-Reviews-Hotel_Mapp-Xitun_Taichung.html,24.14044952392578,120.68125915527344,"NT$1,268",西屯區上石路158號,3.5,台中,西屯,"NT$1,540 - NT$3,489",4.5,29,https://media-cdn.tripadvisor.com/media/photo-s/0d/8f/6d/fc/caption.jpg,"禁菸客房, 套房, 空調設施, 冰箱","免費高速上網 (WiFi), 免費網際網路, 免費早餐, 餐廳, 提供上網服務的商務中心, 宴會廳, 禮賓服務, 禁菸飯店, 無線網路, 網際網路, 提供早餐",
薇米商旅,台中排名第 98 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792757-d5796428-Reviews-WEMEET_Hotel_Taichung-Central_District_Taichung.html,24.169750213623047,120.64569854736328,NT$997,中區繼光街166號,3.5,台中,中區,"NT$1,226 - NT$3,175",3.5,71,https://media-cdn.tripadvisor.com/media/photo-s/15/a6/a5/7d/caption.jpg,免費高速上網 (WiFi),,"NT$1,268"
回行旅逢甲館,台中排名第 99 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d15097368-Reviews-Gogo_Hotel-Xitun_Taichung.html,24.140960693359375,120.68486785888672,"NT$1,801",至善路188號,3.5,台中,西屯,"NT$1,949 - NT$3,615",4.5,10,https://media-cdn.tripadvisor.com/media/photo-s/16/b6/b8/66/getlstd-property-photo.jpg,"套房, 客房服務","免費停車, 免費高速上網 (WiFi), 免費網際網路, 有健身房的健身中心, 免費早餐, 酒吧/酒廊, 兒童活動 (適合兒童/家庭), 巴士接駁服務, 無線網路, 網際網路, 餐廳",
台中愛戀旅店,台中排名第 100 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806775-d12001541-Reviews-Amour_Hotel_Taichung-North_District_Taichung.html,24.175609588623047,120.64285278320312,"NT$1,821",北區錦祥街22號,3.0,台中,北區,"NT$1,069 - NT$2,641",4.0,26,https://media-cdn.tripadvisor.com/media/photo-s/11/69/b6/52/caption.jpg,免費高速上網 (WiFi),,
塔木德連鎖飯店一中館,台中排名第 101 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806775-d7089004-Reviews-Talmud_Business_Hotel_Yi_Chong-North_District_Taichung.html,24.156639099121094,120.69271850585938,"NT$1,441",太平路22號 3樓,3.0,台中,北區,"NT$1,383 - NT$3,049",4.0,52,https://media-cdn.tripadvisor.com/media/photo-s/0a/8b/d9/a9/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 餐廳, 提供早餐, 提供上網服務的商務中心, 禁菸飯店, 自助式洗衣, 無線網路, 公用無線網路, 網際網路",
中科後豐會館,台中排名第 102 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806862-d1744407-Reviews-Ho_Fong_Business_Stay-Shengang_Taichung.html,24.147838592529297,120.68536376953125,"NT$1,225",神岡鄉五權路128號,3.0,台中,神岡,"NT$1,446 - NT$3,521",4.5,15,https://media-cdn.tripadvisor.com/media/photo-s/08/b2/ed/07/ho-fong-business-stay.jpg,有健身房的健身中心,,"NT$1,441"
中南海酒店,台中排名第 103 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792546-d1603991-Reviews-City_Resort_Taichung-Beitun_Taichung.html,24.256919860839844,120.71217346191406,"NT$1,202",北屯區敦化路一段481號,3.5,台中,北屯,"NT$1,446 - NT$4,087",3.5,37,https://media-cdn.tripadvisor.com/media/photo-s/05/95/2d/5c/caption.jpg,空調設施,"免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 浴缸, 免費早餐, 提供上網服務的商務中心, 宴會廳, 禮賓服務, 免費網際網路, 無線網路, 網際網路, 餐廳, 會議室, 洗衣服務",
音樂世界旅邸,台中排名第 104 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808406-d2581174-Reviews-Classic_Delight_Hotel-Wufeng_Taichung.html,24.190330505371094,120.66934967041016,NT$736,霧峰區中正路738-1號,3.0,台中,霧峰,"NT$849 - NT$1,918",4.0,75,https://media-cdn.tripadvisor.com/media/photo-s/0b/b0/92/26/classic-delight-hotel.jpg,免費網際網路,,
曼特先生,台中排名第 105 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792757-d13219536-Reviews-Mr_Mantter-Central_District_Taichung.html,24.05824089050293,120.69786071777344,NT$693,中區台灣大道一段271號3樓,2.5,台中,中區,"NT$660 - NT$3,049",4.5,10,https://media-cdn.tripadvisor.com/media/photo-s/11/73/8a/ea/getlstd-property-photo.jpg,,,
逢甲美宿館,台中排名第 106 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d2649638-Reviews-J_I_Home-Xitun_Taichung.html,24.14134979248047,120.68063354492188,NT$563,西屯路二段湳子巷9-11號 5-6樓,3.0,台中,西屯,"NT$817 - NT$1,949",4.0,63,https://media-cdn.tripadvisor.com/media/photo-s/0b/b0/86/94/j-i-home.jpg,"禁菸客房, 套房, 家庭房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 兒童活動 (適合兒童/家庭), 提供上網服務的商務中心, 禮賓服務, 禁菸飯店, 自助式洗衣, 公用無線網路, 網際網路",
沐蘭精品旅館,台中排名第 107 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d3561738-Reviews-Mulan_Motel-Xitun_Taichung.html,24.174110412597656,120.64369201660156,"NT$2,219",西屯區市政路245號,3.5,台中,西屯,"NT$2,358 - NT$4,589",4.0,31,https://media-cdn.tripadvisor.com/media/photo-s/07/ee/38/32/caption.jpg,客房服務,,
台中萬楓酒店,台中排名第 108 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d15632315-Reviews-Fairfield_by_Marriott_Taichung-Xitun_Taichung.html,24.16156768798828,120.63526153564453,"NT$3,048",環中路二段1155號,3.5,台中,西屯,"NT$3,175 - NT$4,464",4.0,76,https://media-cdn.tripadvisor.com/media/photo-s/17/fa/ef/1e/exterior.jpg,"禁菸客房, 套房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 餐廳, 會議設施, 會議室, 禁菸飯店, 洗衣服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 提供早餐","NT$2,014"
米卡沙旅店,台中排名第 109 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806503-d3856469-Reviews-Hotel_Mi_Casa-East_District_Taichung.html,24.18207550048828,120.63607025146484,"NT$1,302",復興路四段149巷5弄8號,3.0,台中,東區,"NT$1,289 - NT$2,609",4.0,55,https://media-cdn.tripadvisor.com/media/photo-s/0e/3b/a4/ae/caption.jpg,"禁菸客房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 餐廳, 禁菸飯店, 洗衣服務, 自助式洗衣",
綠柳町文旅,台中排名第 110 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792757-d4782414-Reviews-Reloading_Hotel-Central_District_Taichung.html,24.136219024658203,120.68577575683594,"NT$1,278",中區中山路55號,3.5,台中,中區,"NT$1,226 - NT$2,986",3.5,91,https://media-cdn.tripadvisor.com/media/photo-s/09/e5/2f/42/caption.jpg,"禁菸客房, 家庭房, 空調設施, 冰箱, 平板電視","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 禁菸飯店","NT$1,159"
新幹線花園酒店,台中排名第 111 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806759-d1951663-Reviews-Shinkansen_Grand_Hotel_Taichung-Nantun_Taichung.html,24.138395309448242,120.68257904052734,"NT$1,672",工業區18路29號,3.5,台中,南屯,"NT$1,980 - NT$3,143",4.0,40,https://media-cdn.tripadvisor.com/media/photo-s/13/da/62/25/caption.jpg,"禁菸客房, 有吸菸房, 空調設施, 客房服務, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 酒吧/酒廊, 機場接送, 禮賓服務, 禁菸飯店, 乾洗服務, 免費網際網路, 無線網路, 網際網路, 餐廳, 洗衣服務",
水舞行馆,台中排名第 112 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d10157436-Reviews-Shuei_WU_Villa-Xitun_Taichung.html,24.15571403503418,120.60907745361328,"NT$2,514",西屯区龙富路5段200號,,台中,西屯,"NT$2,483 - NT$4,212",4.0,23,https://media-cdn.tripadvisor.com/media/photo-s/0d/b0/45/03/caption.jpg,,,"NT$1,672"
劦陶宛民宿,台中排名第 113 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808508-d3708094-Reviews-SHYE_Lithuania_Homestay-Xinshe_Taichung.html,24.155757904052734,120.62850189208984,"NT$1,558",新社區協成里興義街130號,3.0,台中,新社,"NT$1,792 - NT$4,087",4.5,16,https://media-cdn.tripadvisor.com/media/photo-s/03/4c/63/b1/li-tao-wan.jpg,"套房, 家庭房, 空調設施, 小廚房, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 兒童活動 (適合兒童/家庭), 機場接送, 巴士接駁服務, 網際網路","NT$2,134"
荷米旅居,台中排名第 114 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792757-d12239107-Reviews-Hommie_Inn-Central_District_Taichung.html,24.193275451660156,120.814453125,"NT$1,073",中區中山路320號,3.0,台中,中區,"NT$1,352 - NT$2,861",4.5,20,https://media-cdn.tripadvisor.com/media/photo-s/0e/ff/3e/2f/caption.jpg,,,"NT$1,558"
小西城旅店,台中排名第 115 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808397-d9814473-Reviews-Mini_West_Hotel-West_District_Taichung.html,24.143970489501953,120.67639923095703,NT$927,中西區五權路96號7樓,3.0,台中,西區,"NT$1,006 - NT$2,703",4.0,32,https://media-cdn.tripadvisor.com/media/photo-s/10/d1/f7/8c/caption.jpg,免費高速上網 (WiFi),,
達斯旅店,台中排名第 116 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d12254280-Reviews-Dazz_Inn-Xitun_Taichung.html,24.147066116333008,120.67311096191406,"NT$1,168",西屯區逢甲路19巷16號7樓,3.0,台中,西屯,"NT$1,226 - NT$2,735",4.0,18,https://media-cdn.tripadvisor.com/media/photo-s/0e/b7/ad/9e/getlstd-property-photo.jpg,"禁菸客房, 套房, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 提供早餐, 禁菸飯店",
台中香城大飯店,台中排名第 117 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792546-d2017285-Reviews-Taichung_Charming_City_Hotel-Beitun_Taichung.html,24.17801284790039,120.6456298828125,"NT$1,351",柳陽東街50號,3.5,台中,北屯,"NT$1,697 - NT$3,364",4.5,114,https://media-cdn.tripadvisor.com/media/photo-s/04/96/8d/cd/caption.jpg,"禁菸客房, 空調設施","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 禮賓服務, 禁菸飯店, 洗衣服務, 自助式洗衣, 無線網路, 網際網路, 餐廳","NT$1,168"
怡東商務旅館,台中排名第 118 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806775-d1605537-Reviews-Hotel_E_Tung_Taichung-North_District_Taichung.html,24.17209243774414,120.69112396240234,"NT$1,143",北區文昌一街10號,3.0,台中,北區,"NT$1,289 - NT$2,106",4.0,42,https://media-cdn.tripadvisor.com/media/photo-s/0b/b1/2f/d3/caption.jpg,,免費網際網路,"NT$1,351"
旅巷自在輕旅,台中排名第 119 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792757-d14956182-Reviews-Loosha_Hostel-Central_District_Taichung.html,24.172229766845703,120.67489624023438,"NT$1,041",成功路10號 5樓,2.0,台中,中區,"NT$629 - NT$3,364",4.5,10,https://media-cdn.tripadvisor.com/media/photo-s/14/4e/ea/9f/x-loosha.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 微波爐, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 餐廳, 禁菸飯店","NT$1,143"
62巷青年旅館,台中排名第 120 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806698-d8398990-Reviews-Lane62_Hostel-Longjing_Taichung.html,24.138290405273438,120.68601989746094,NT$662,龍井區台灣大道五段280號,2.0,台中,龍井,"NT$754 - NT$2,546",4.5,13,https://media-cdn.tripadvisor.com/media/photo-s/0c/41/0b/bf/caption.jpg,免費停車,,"NT$1,041"
三好行旅,台中排名第 121 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806759-d14125093-Reviews-Sun_Hao_Hotel_Taichung-Nantun_Taichung.html,24.175609588623047,120.64285278320312,"NT$1,929",文心路一段552號,3.5,台中,南屯,"NT$2,200 - NT$4,589",4.0,25,https://media-cdn.tripadvisor.com/media/photo-s/13/1e/f8/ad/caption.jpg,,,
光之旅店,台中排名第 122 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d9722868-Reviews-Lumi_Hotel-Xitun_Taichung.html,24.155380249023438,120.64704895019531,"NT$1,012",西屯區福星西路39號,3.5,台中,西屯,"NT$1,163 - NT$3,175",3.5,57,https://media-cdn.tripadvisor.com/media/photo-s/13/32/b9/0b/photo4jpg.jpg,免費停車,,
桂之旅,台中排名第 123 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d15112972-Reviews-Hotel_Kuei-Xitun_Taichung.html,24.182403564453125,120.63818359375,"NT$1,103",惠來路三段188號,3.5,台中,西屯,"NT$1,320 - NT$2,986",5.0,6,https://media-cdn.tripadvisor.com/media/photo-s/14/b4/5d/e5/caption.jpg,免費停車,,
涵館汽車旅館,台中排名第 124 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806759-d6213523-Reviews-Han_Guan_Motel-Nantun_Taichung.html,24.16992950439453,120.64859008789062,"NT$1,426",南屯區田心北三巷一弄57號,3.0,台中,南屯,"NT$1,666 - NT$3,709",4.0,20,https://media-cdn.tripadvisor.com/media/photo-s/0f/ac/26/7d/caption.jpg,,,
朗舍行館,台中排名第 125 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792757-d14221634-Reviews-Petrichor_Hotel-Central_District_Taichung.html,24.139877319335938,120.64064025878906,"NT$1,461",市府路66號,3.5,台中,中區,"NT$1,666 - NT$3,866",4.5,15,https://media-cdn.tripadvisor.com/media/photo-s/13/b7/a6/ea/caption.jpg,,,
杜拜風情時尚旅館,台中排名第 126 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806458-d7064158-Reviews-Dubai_Villa_Motel-Daya_Taichung.html,24.14044952392578,120.68125915527344,"NT$1,541",大雅區神林南路568號,3.0,台中,大雅,"NT$1,760 - NT$3,301",4.0,8,https://media-cdn.tripadvisor.com/media/photo-s/0b/94/43/2c/caption.jpg,,,
賀緹酒店,台中排名第 127 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806908-d8553814-Reviews-He_Ti_Hotel-Taiping_Taichung.html,24.219181060791016,120.65234375,"NT$1,923",太平區育賢路286號,,台中,太平,"NT$2,263 - NT$3,615",4.0,11,https://media-cdn.tripadvisor.com/media/photo-s/0b/5d/36/b1/caption.jpg,,,
企業家大飯店,台中排名第 128 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806503-d940783-Reviews-The_Enterpriser_Hotel-East_District_Taichung.html,24.15854263305664,120.71607971191406,"NT$1,072",東區和平街160號,3.5,台中,東區,"NT$1,037 - NT$3,049",3.5,100,https://media-cdn.tripadvisor.com/media/photo-s/0d/60/66/9d/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 免費早餐, 機場接送, 提供上網服務的商務中心, 會議室, 禁菸飯店, 洗衣服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 自助式早餐",
逢甲小豆芽,台中排名第 129 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d7193829-Reviews-DoDo_House-Xitun_Taichung.html,24.134428024291992,120.68714904785156,NT$519,河南路二段,,台中,西屯,"NT$597 - NT$2,012",4.0,13,https://media-cdn.tripadvisor.com/media/photo-s/08/25/23/10/caption.jpg,客房內冰箱,,"NT$1,082"
富王大飯店,台中排名第 130 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d478039-Reviews-Ful_Won_Hotel-Xitun_Taichung.html,24.175630569458008,120.65071105957031,"NT$1,039",西屯區文心路二段636號,3.5,台中,西屯,"NT$1,006 - NT$3,206",3.5,63,https://media-cdn.tripadvisor.com/media/photo-s/0c/32/d2/34/caption.jpg,免費網際網路,,
台中香富大飯店,台中排名第 131 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806503-d11924843-Reviews-Golden_Pacific_Hotel_Taichung-East_District_Taichung.html,24.160926818847656,120.64909362792969,"NT$1,242",東區建成路700號,3.0,台中,東區,"NT$1,069 - NT$2,389",3.5,10,https://media-cdn.tripadvisor.com/media/photo-s/0d/ff/6e/24/children.jpg,,,
瑞君商務旅館,台中排名第 132 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806503-d649910-Reviews-Zaw_Jung_Business_Hotel-East_District_Taichung.html,24.13145637512207,120.68929290771484,NT$984,東區復興路4段100號,3.0,台中,東區,"NT$1,069 - NT$2,923",3.5,38,https://media-cdn.tripadvisor.com/media/photo-s/01/79/7f/64/bed.jpg,"禁菸客房, 家庭房, 空調設施, 客房服務","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 禮賓服務, 禁菸飯店, 洗衣服務",
時空行旅,台中排名第 133 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808397-d13430295-Reviews-Time_Flyer_Inn-West_District_Taichung.html,24.13532066345215,120.68556213378906,"NT$1,472",西區明義街71號,3.0,台中,西區,"NT$1,132 - NT$2,138",4.5,6,https://media-cdn.tripadvisor.com/media/photo-s/12/54/a9/ed/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 禁菸飯店",
塔木德連鎖飯店 - 中山館,台中排名第 134 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792757-d5513331-Reviews-Talmud_Business_Hotel_Zhong_Shan-Central_District_Taichung.html,24.155630111694336,120.65943145751953,"NT$1,299",中區中山路175巷15號,3.0,台中,中區,"NT$1,195 - NT$2,672",3.5,30,https://media-cdn.tripadvisor.com/media/photo-s/09/88/9f/2a/caption.jpg,免費停車,,
臺中沐夏時尚精品旅館,台中排名第 135 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d2338641-Reviews-Moonshy_Boutique_Motel_Taichung-Xitun_Taichung.html,24.140668869018555,120.67894744873047,"NT$1,714",西屯區市政北七路279號,3.0,台中,西屯,"NT$1,980 - NT$3,678",3.5,23,https://media-cdn.tripadvisor.com/media/photo-s/0b/b0/8b/e4/moonshy-boutique-motel.jpg,Spa,,
逢甲 心旅行,台中排名第 136 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d12071580-Reviews-Warm_Trip-Xitun_Taichung.html,24.165809631347656,120.63844299316406,NT$795,西屯區福上巷269號,2.0,台中,西屯,"NT$912 - NT$2,420",5.0,5,https://media-cdn.tripadvisor.com/media/photo-s/0e/5f/50/52/caption.jpg,,,
KUN國際館,台中排名第 137 的超值住宿地點，共 878 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d14936604-Reviews-Kun_Tour_Hotel-Xitun_Taichung.html,24.17742919921875,120.6447982788086,"NT$1,635",福星北三街33巷52號,3.5,台中,西屯,"NT$1,697 - NT$4,527",4.0,17,https://media-cdn.tripadvisor.com/media/photo-s/13/f0/74/b3/p-20180731-211320-largejpg.jpg,,,
