username,profile_uri,comment_date,hotel_name
JMRImperial,https://www.tripadvisor.com.tw/Profile/JMRImperial,2019年4月,合星青年旅館 (大安)Star Hostel Taipei East
helloangelleeii,https://www.tripadvisor.com.tw/Profile/helloangelleeii,2018年11月,合星青年旅館 (大安)Star Hostel Taipei East
Feelikeit,https://www.tripadvisor.com.tw/Profile/Feelikeit,2018年9月,合星青年旅館 (大安)Star Hostel Taipei East
LUNACHIANG,https://www.tripadvisor.com.tw/Profile/LUNACHIANG,2018年9月,合星青年旅館 (大安)Star Hostel Taipei East
Philip S,https://www.tripadvisor.com.tw/Profile/philipsV8367FU,2019年6月,首都大飯店 (中山區)Capital Hotel
Kevin G,https://www.tripadvisor.com.tw/Profile/659KevinG,2019年5月,首都大飯店 (中山區)Capital Hotel
rhymesachs,https://www.tripadvisor.com.tw/Profile/rhymesachs,2019年4月,首都大飯店 (中山區)Capital Hotel
Raymond G,https://www.tripadvisor.com.tw/Profile/RaymondG1635,2019年2月,首都大飯店 (中山區)Capital Hotel
chihsia,https://www.tripadvisor.com.tw/Profile/chihsia,2019年1月,首都大飯店 (中山區)Capital Hotel
bigmouth224,https://www.tripadvisor.com.tw/Profile/bigmouth224,2019年7月,正旅館 (中正區)Just Inn Taipei Station
Ylam,https://www.tripadvisor.com.tw/Profile/ylam99,2019年3月,正旅館 (中正區)Just Inn Taipei Station
Andylui90,https://www.tripadvisor.com.tw/Profile/Andylui90,2019年2月,正旅館 (中正區)Just Inn Taipei Station
erinlin7,https://www.tripadvisor.com.tw/Profile/erinlin7,2019年1月,正旅館 (中正區)Just Inn Taipei Station
Ktong002,https://www.tripadvisor.com.tw/Profile/Ktong002,2018年12月,正旅館 (中正區)Just Inn Taipei Station
NobuhiroWang,https://www.tripadvisor.com.tw/Profile/NobuhiroWang,2019年7月,長富時尚旅店 (中山區)Homey House
Stay_with_lily,https://www.tripadvisor.com.tw/Profile/Stay_with_lily,2019年6月,長富時尚旅店 (中山區)Homey House
Linsue C,https://www.tripadvisor.com.tw/Profile/ChiamingChen,2019年3月,長富時尚旅店 (中山區)Homey House
Y!b,https://www.tripadvisor.com.tw/Profile/ybean112,2018年11月,長富時尚旅店 (中山區)Homey House
JohnFang,https://www.tripadvisor.com.tw/Profile/JohnFang,2018年10月,長富時尚旅店 (中山區)Homey House
路遙遙,https://www.tripadvisor.com.tw/Profile/BackPacker808472,8月1日,洛碁山水閣大飯店 (中山區)Green World Hotel Sansui
Wawa,https://www.tripadvisor.com.tw/Profile/wwawaa,2019年7月,洛碁山水閣大飯店 (中山區)Green World Hotel Sansui
cksbmaya,https://www.tripadvisor.com.tw/Profile/cksbmaya,2019年4月,洛碁山水閣大飯店 (中山區)Green World Hotel Sansui
GinniHuang,https://www.tripadvisor.com.tw/Profile/GinniHuang,2019年1月,洛碁山水閣大飯店 (中山區)Green World Hotel Sansui
Rcccc,https://www.tripadvisor.com.tw/Profile/Rcccc,2018年8月,洛碁山水閣大飯店 (中山區)Green World Hotel Sansui
Wei Shin,https://www.tripadvisor.com.tw/Profile/WeiXin823,2019年4月,美寓 (松山)Meistay
Sheila H,https://www.tripadvisor.com.tw/Profile/85sheilah,2019年1月,美寓 (松山)Meistay
Violet L,https://www.tripadvisor.com.tw/Profile/violetl610,2018年11月,美寓 (松山)Meistay
馬庫,https://www.tripadvisor.com.tw/Profile/ku07070909,2018年5月,美寓 (松山)Meistay
Punkevin,https://www.tripadvisor.com.tw/Profile/Punkevin,2018年1月,美寓 (松山)Meistay
Celia Man,https://www.tripadvisor.com.tw/Profile/Sumsumile,2019年5月,禾順商旅 (萬華)YOUR Hotel
AshleyTan,https://www.tripadvisor.com.tw/Profile/Ashley92Tan,2019年3月,禾順商旅 (萬華)YOUR Hotel
亭誼 呂,https://www.tripadvisor.com.tw/Profile/Lin_JOJO,2019年1月,禾順商旅 (萬華)YOUR Hotel
asankaelise,https://www.tripadvisor.com.tw/Profile/asankaelise,2018年12月,禾順商旅 (萬華)YOUR Hotel
賴老闆,https://www.tripadvisor.com.tw/Profile/lailowbango,2018年11月,禾順商旅 (萬華)YOUR Hotel
Hsing Y,https://www.tripadvisor.com.tw/Profile/HsingY12,2019年6月,你好台北 (大安)NiHao Cafe Hotel
Carey G,https://www.tripadvisor.com.tw/Profile/careyg2013,2018年4月,你好台北 (大安)NiHao Cafe Hotel
恩碩 劉,https://www.tripadvisor.com.tw/Profile/qesx777,2018年2月,你好台北 (大安)NiHao Cafe Hotel
taycharlyn,https://www.tripadvisor.com.tw/Profile/taycharlyn,2018年2月,你好台北 (大安)NiHao Cafe Hotel
Foxtrotx,https://www.tripadvisor.com.tw/Profile/Foxtrotx,2018年1月,你好台北 (大安)NiHao Cafe Hotel
Lou,https://www.tripadvisor.com.tw/Profile/TempleHopper,2019年3月,豪麗大飯店 (大安)Royal Palace Hotel
FWD15734,https://www.tripadvisor.com.tw/Profile/FWD15734,2018年11月,豪麗大飯店 (大安)Royal Palace Hotel
Ash Mehta,https://www.tripadvisor.com.tw/Profile/FLASH88,2018年10月,豪麗大飯店 (大安)Royal Palace Hotel
robtropicana,https://www.tripadvisor.com.tw/Profile/robtropicana,2018年7月,豪麗大飯店 (大安)Royal Palace Hotel
chefdt,https://www.tripadvisor.com.tw/Profile/chefdt,2018年6月,豪麗大飯店 (大安)Royal Palace Hotel
PeterKulimak,https://www.tripadvisor.com.tw/Profile/PeterKulimak,2019年5月,天閣酒店 - 台北復興 (松山)THE Tango Taipei FuHsing
Desmond Phua,https://www.tripadvisor.com.tw/Profile/DesmondPhua,2019年3月,天閣酒店 - 台北復興 (松山)THE Tango Taipei FuHsing
VioletWongPL,https://www.tripadvisor.com.tw/Profile/VioletWongPL,2019年2月,天閣酒店 - 台北復興 (松山)THE Tango Taipei FuHsing
hoseops,https://www.tripadvisor.com.tw/Profile/hoseops,2018年12月,天閣酒店 - 台北復興 (松山)THE Tango Taipei FuHsing
BlueWhirl,https://www.tripadvisor.com.tw/Profile/BlueWhirl,2018年9月,天閣酒店 - 台北復興 (松山)THE Tango Taipei FuHsing
米莉石,https://www.tripadvisor.com.tw/Profile/Resort804798,2019年7月,怡品商旅 (大安)Eastin Taipei Hotel
mattie,https://www.tripadvisor.com.tw/Profile/mattie_chiu,2019年6月,怡品商旅 (大安)Eastin Taipei Hotel
TripAdvisor 會員,https://www.tripadvisor.com.tw,2019年6月,怡品商旅 (大安)Eastin Taipei Hotel
Han Azegami,https://www.tripadvisor.com.tw/Profile/ChengHanLin,2019年4月,怡品商旅 (大安)Eastin Taipei Hotel
Chieh-Wei-Chen,https://www.tripadvisor.com.tw/Profile/Chieh-Wei-Chen,2019年2月,怡品商旅 (大安)Eastin Taipei Hotel
siucchung,https://www.tripadvisor.com.tw/Profile/siucchung,8月2日,德立莊酒店 (中正區)Hotel Midtown Richardson
Csashimi,https://www.tripadvisor.com.tw/Profile/csashimi,8月2日,德立莊酒店 (中正區)Hotel Midtown Richardson
Sathok,https://www.tripadvisor.com.tw/Profile/Sathokv,2019年7月,德立莊酒店 (中正區)Hotel Midtown Richardson
Sunnehtravels,https://www.tripadvisor.com.tw/Profile/Sunnehtravels,2019年7月,德立莊酒店 (中正區)Hotel Midtown Richardson
heitung1215,https://www.tripadvisor.com.tw/Profile/heitung1215,2019年6月,德立莊酒店 (中正區)Hotel Midtown Richardson
Courtney H,https://www.tripadvisor.com.tw/Profile/courtneyhE550CC,2019年5月,米尼旅店 (中正區)Mini Inn
albert_lovetravel,https://www.tripadvisor.com.tw/Profile/albert_lovetravel,2018年11月,米尼旅店 (中正區)Mini Inn
JCZDG,https://www.tripadvisor.com.tw/Profile/JCZDG,2018年10月,米尼旅店 (中正區)Mini Inn
Ting,https://www.tripadvisor.com.tw/Profile/_J1251QJ,2018年10月,米尼旅店 (中正區)Mini Inn
TInakits,https://www.tripadvisor.com.tw/Profile/TInakits,2018年9月,米尼旅店 (中正區)Mini Inn
Christopher L,https://www.tripadvisor.com.tw/Profile/christopherlN9469NR,2018年6月,長虹大飯店 (萬華)Rainbow Hotel
hiusumhome,https://www.tripadvisor.com.tw/Profile/hiusumhome,2018年6月,長虹大飯店 (萬華)Rainbow Hotel
storyofau365days,https://www.tripadvisor.com.tw/Profile/storyofau365days,2018年1月,長虹大飯店 (萬華)Rainbow Hotel
小小budget旅行,https://www.tripadvisor.com.tw/Profile/NorthStar811403,2018年1月,長虹大飯店 (萬華)Rainbow Hotel
Kam Loong C,https://www.tripadvisor.com.tw/Profile/kamloongc,2017年10月,長虹大飯店 (萬華)Rainbow Hotel
Gilfred Chan,https://www.tripadvisor.com.tw/Profile/Gilfredchan,8月11日,晶華酒店 (中山區)Regent Taipei
yuhsuanw2017,https://www.tripadvisor.com.tw/Profile/yuhsuanw2017,8月9日,晶華酒店 (中山區)Regent Taipei
Sophia L,https://www.tripadvisor.com.tw/Profile/SophiaL1701,8月6日,晶華酒店 (中山區)Regent Taipei
aaron6837,https://www.tripadvisor.com.tw/Profile/aaron6837,8月5日,晶華酒店 (中山區)Regent Taipei
LinPingChun,https://www.tripadvisor.com.tw/Profile/LinPingChun,8月3日,晶華酒店 (中山區)Regent Taipei
elainel389,https://www.tripadvisor.com.tw/Profile/elainel389,2019年7月,寶格利時尚旅館 (萬華)Burgary Hotel
Antontam,https://www.tripadvisor.com.tw/Profile/Antontam,2019年5月,寶格利時尚旅館 (萬華)Burgary Hotel
Grace L,https://www.tripadvisor.com.tw/Profile/Gracelambaby,2019年5月,寶格利時尚旅館 (萬華)Burgary Hotel
Nutchanart U,https://www.tripadvisor.com.tw/Profile/NutchanartU1,2019年3月,寶格利時尚旅館 (萬華)Burgary Hotel
alex lam 林,https://www.tripadvisor.com.tw/Profile/LAMSANG,2018年11月,寶格利時尚旅館 (萬華)Burgary Hotel
raymondtour,https://www.tripadvisor.com.tw/Profile/raymondtour,2019年7月,力麗哲園商旅-台北 (松山)Lealea Garden Hotels-Taipei
PG1118,https://www.tripadvisor.com.tw/Profile/PG1118,2019年1月,力麗哲園商旅-台北 (松山)Lealea Garden Hotels-Taipei
HHSTEPHEN,https://www.tripadvisor.com.tw/Profile/HHSTEPHEN,2019年1月,力麗哲園商旅-台北 (松山)Lealea Garden Hotels-Taipei
sonlsonl,https://www.tripadvisor.com.tw/Profile/sonlsonl,2018年11月,力麗哲園商旅-台北 (松山)Lealea Garden Hotels-Taipei
電風扇,https://www.tripadvisor.com.tw/Profile/Roving804725,2018年8月,力麗哲園商旅-台北 (松山)Lealea Garden Hotels-Taipei
Yu Chen H,https://www.tripadvisor.com.tw/Profile/YuChenH59,8月3日,古奈堡商務旅店 (萬華)Good 9 Stay Inn
Ooi K,https://www.tripadvisor.com.tw/Profile/392ooik,2018年12月,古奈堡商務旅店 (萬華)Good 9 Stay Inn
Mary Louise,https://www.tripadvisor.com.tw/Profile/marylouisedp,2018年11月,古奈堡商務旅店 (萬華)Good 9 Stay Inn
fai130,https://www.tripadvisor.com.tw/Profile/fai130,2018年10月,古奈堡商務旅店 (萬華)Good 9 Stay Inn
michellegY7723VG,https://www.tripadvisor.com.tw/Profile/michellegY7723VG,2018年4月,古奈堡商務旅店 (萬華)Good 9 Stay Inn
Deon28,https://www.tripadvisor.com.tw/Profile/Deon28,2019年7月,台北天晴青年旅店 (中正區)Taipei Sunny Hostel
Aaron C,https://www.tripadvisor.com.tw/Profile/aaronc45,2019年1月,台北天晴青年旅店 (中正區)Taipei Sunny Hostel
Dolores S,https://www.tripadvisor.com.tw/Profile/doloress380,2018年9月,台北天晴青年旅店 (中正區)Taipei Sunny Hostel
Pam G,https://www.tripadvisor.com.tw/Profile/pamgallego,2018年8月,台北天晴青年旅店 (中正區)Taipei Sunny Hostel
520doraemon,https://www.tripadvisor.com.tw/Profile/520doraemon,2018年4月,台北天晴青年旅店 (中正區)Taipei Sunny Hostel
686saimanc,https://www.tripadvisor.com.tw/Profile/686saimanc,2019年6月,"福容大飯店 台北一館 (大安)Fullon Hotel Taipei, Central"
HSL92,https://www.tripadvisor.com.tw/Profile/HSL92,2019年4月,"福容大飯店 台北一館 (大安)Fullon Hotel Taipei, Central"
mariel c,https://www.tripadvisor.com.tw/Profile/marielc646,2018年10月,"福容大飯店 台北一館 (大安)Fullon Hotel Taipei, Central"
Garfieldnk,https://www.tripadvisor.com.tw/Profile/Garfieldnk,2018年7月,"福容大飯店 台北一館 (大安)Fullon Hotel Taipei, Central"
Wang R,https://www.tripadvisor.com.tw/Profile/444wangr,2018年6月,"福容大飯店 台北一館 (大安)Fullon Hotel Taipei, Central"
ng7618,https://www.tripadvisor.com.tw/Profile/ng7618,8月2日,喬合大飯店 (大安)Deja Vu  Hotel
Amy L,https://www.tripadvisor.com.tw/Profile/amylondon222,2019年2月,喬合大飯店 (大安)Deja Vu  Hotel
Curiosity31452797390,https://www.tripadvisor.com.tw/Profile/Curiosity31452797390,2018年11月,喬合大飯店 (大安)Deja Vu  Hotel
vTvl,https://www.tripadvisor.com.tw/Profile/vlovetvl,2017年12月,喬合大飯店 (大安)Deja Vu  Hotel
irishsu01,https://www.tripadvisor.com.tw/Profile/irishsu01,2017年11月,喬合大飯店 (大安)Deja Vu  Hotel
forolarob,https://www.tripadvisor.com.tw/Profile/forolarob,2018年12月,大來大飯店 (松山)Delight Hotel
love you l,https://www.tripadvisor.com.tw/Profile/loveyoul9,2018年7月,大來大飯店 (松山)Delight Hotel
好喵,https://www.tripadvisor.com.tw/Profile/sureho,2018年7月,大來大飯店 (松山)Delight Hotel
哈哈哈,https://www.tripadvisor.com.tw/Profile/ppp5718,2018年4月,大來大飯店 (松山)Delight Hotel
pc30447,https://www.tripadvisor.com.tw/Profile/pc30447,2018年4月,大來大飯店 (松山)Delight Hotel
Herman C,https://www.tripadvisor.com.tw/Profile/HermanC349,2017年11月,橙舍青年旅舍(台北二館) (萬華)Taipei Backpackers Hostel
詩婷 陳,https://www.tripadvisor.com.tw/Profile/OnAir715783,2017年8月,橙舍青年旅舍(台北二館) (萬華)Taipei Backpackers Hostel
little green,https://www.tripadvisor.com.tw/Profile/littlegreen123,2017年7月,橙舍青年旅舍(台北二館) (萬華)Taipei Backpackers Hostel
昇爺,https://www.tripadvisor.com.tw/Profile/Sightsee810195,2017年4月,橙舍青年旅舍(台北二館) (萬華)Taipei Backpackers Hostel
顯斌 王,https://www.tripadvisor.com.tw/Profile/Maps699649,2017年3月,橙舍青年旅舍(台北二館) (萬華)Taipei Backpackers Hostel
旺旺報,https://www.tripadvisor.com.tw/Profile/738699,2019年7月,香樹花園酒店 (中山區)S-aura Hotel
Guide65001914534,https://www.tripadvisor.com.tw/Profile/Guide65001914534,2019年6月,香樹花園酒店 (中山區)S-aura Hotel
zakBKK,https://www.tripadvisor.com.tw/Profile/zakBKK,2019年5月,香樹花園酒店 (中山區)S-aura Hotel
Aaron,https://www.tripadvisor.com.tw/Profile/Aaronhuang0921,2019年5月,香樹花園酒店 (中山區)S-aura Hotel
Traveller201188,https://www.tripadvisor.com.tw/Profile/Traveller201188,2019年1月,香樹花園酒店 (中山區)S-aura Hotel
Sandy0050220,https://www.tripadvisor.com.tw/Profile/Sandy0050220,2018年9月,柯達大飯店(台北一店) (中山區)K Hotel (Taipei I)
Chi-Ho C,https://www.tripadvisor.com.tw/Profile/Vacation712240,2018年8月,柯達大飯店(台北一店) (中山區)K Hotel (Taipei I)
Annieyip2704,https://www.tripadvisor.com.tw/Profile/Annieyip2704,2017年8月,柯達大飯店(台北一店) (中山區)K Hotel (Taipei I)
ccycatherine2002,https://www.tripadvisor.com.tw/Profile/ccycatherine2002,2017年5月,柯達大飯店(台北一店) (中山區)K Hotel (Taipei I)
WunJhe,https://www.tripadvisor.com.tw/Profile/WunJhe,2017年4月,柯達大飯店(台北一店) (中山區)K Hotel (Taipei I)
Emgaljar,https://www.tripadvisor.com.tw/Profile/Emlougaljar,2019年6月,台北有園飯店 (中山區)U Hotel Taipei - Nanjing East Road
跟著美少婦趣旅行,https://www.tripadvisor.com.tw/Profile/Lydia0617,2019年6月,台北有園飯店 (中山區)U Hotel Taipei - Nanjing East Road
Satoshi C,https://www.tripadvisor.com.tw/Profile/sat0shic,2019年6月,台北有園飯店 (中山區)U Hotel Taipei - Nanjing East Road
Erica,https://www.tripadvisor.com.tw/Profile/cacayuen,2019年5月,台北有園飯店 (中山區)U Hotel Taipei - Nanjing East Road
ALau,https://www.tripadvisor.com.tw/Profile/anchilauh,2019年4月,台北有園飯店 (中山區)U Hotel Taipei - Nanjing East Road
nigsandmary,https://www.tripadvisor.com.tw/Profile/nigsandmary,2019年3月,北門文旅 (大同)Bayman Hotel
Diana Lin,https://www.tripadvisor.com.tw/Profile/natsuki_im,2019年1月,北門文旅 (大同)Bayman Hotel
Navigator68341616403,https://www.tripadvisor.com.tw/Profile/Navigator68341616403,2018年11月,北門文旅 (大同)Bayman Hotel
luv_child,https://www.tripadvisor.com.tw/Profile/luv_child,2018年8月,北門文旅 (大同)Bayman Hotel
Comacoooooo,https://www.tripadvisor.com.tw/Profile/Comacoooooo,2018年7月,北門文旅 (大同)Bayman Hotel
arnoldii,https://www.tripadvisor.com.tw/Profile/arnoldii,2019年6月,愛玩客旅店 (萬華)Iplay Inn
SiEWHuA XH,https://www.tripadvisor.com.tw/Profile/ReGine_SH1123,2019年5月,愛玩客旅店 (萬華)Iplay Inn
我是旅行全世界房間服務觀察員評比測試員，馬來西亞華人,https://www.tripadvisor.com.tw/Profile/you565,2019年3月,愛玩客旅店 (萬華)Iplay Inn
Alex,https://www.tripadvisor.com.tw/Profile/Alexngalexng9773,2018年12月,愛玩客旅店 (萬華)Iplay Inn
TimOey,https://www.tripadvisor.com.tw/Profile/TimOey,2018年12月,愛玩客旅店 (萬華)Iplay Inn
zero cereal,https://www.tripadvisor.com.tw/Profile/zerocereal,8月10日,S Hotel Taipei (松山)
TripAdvisor 會員,https://www.tripadvisor.com.tw,8月1日,S Hotel Taipei (松山)
Mandy,https://www.tripadvisor.com.tw/Profile/Mandy0989687317,2019年7月,S Hotel Taipei (松山)
TripAdvisor 會員,https://www.tripadvisor.com.tw,2019年7月,S Hotel Taipei (松山)
Qaz68666,https://www.tripadvisor.com.tw/Profile/Qaz68666,2019年7月,S Hotel Taipei (松山)
Ccn,https://www.tripadvisor.com.tw/Profile/zxcvbnmasdfghjklqwer,2018年12月,莎多堡奇幻旅館 (中山區)Sato Castle Motel
Hsiao-Yun Chan,https://www.tripadvisor.com.tw/Profile/HsiaoYunChan,2018年9月,莎多堡奇幻旅館 (中山區)Sato Castle Motel
Yvonne C,https://www.tripadvisor.com.tw/Profile/yvonnec25,2018年3月,莎多堡奇幻旅館 (中山區)Sato Castle Motel
MissMah,https://www.tripadvisor.com.tw/Profile/MissMah,2017年11月,莎多堡奇幻旅館 (中山區)Sato Castle Motel
清水貘,https://www.tripadvisor.com.tw/Profile/Kiyomizumo,2017年10月,莎多堡奇幻旅館 (中山區)Sato Castle Motel
Man C,https://www.tripadvisor.com.tw/Profile/nltposmv,2019年2月,帥客旅店 (中正區)Saual Keh Hotel
Fender張,https://www.tripadvisor.com.tw/Profile/Tourist810993,2018年7月,帥客旅店 (中正區)Saual Keh Hotel
sain5201112,https://www.tripadvisor.com.tw/Profile/sain5201112,2018年6月,帥客旅店 (中正區)Saual Keh Hotel
cu0418,https://www.tripadvisor.com.tw/Profile/cu0418,2018年2月,帥客旅店 (中正區)Saual Keh Hotel
Nam,https://www.tripadvisor.com.tw/Profile/mandynam,2018年1月,帥客旅店 (中正區)Saual Keh Hotel
TripAdvisor 會員,https://www.tripadvisor.com.tw,2019年7月,樂客商旅 (中正區)Look Hotel
SuAntonis,https://www.tripadvisor.com.tw/Profile/SuAntonis,2019年6月,樂客商旅 (中正區)Look Hotel
Kael,https://www.tripadvisor.com.tw/Profile/KAELadventures,2019年5月,樂客商旅 (中正區)Look Hotel
JJ CHEN,https://www.tripadvisor.com.tw/Profile/jjchen1116,2019年5月,樂客商旅 (中正區)Look Hotel
我是旅行全世界房間服務觀察員評比測試員，馬來西亞華人,https://www.tripadvisor.com.tw/Profile/you565,2019年4月,樂客商旅 (中正區)Look Hotel
floating_snowflake,https://www.tripadvisor.com.tw/Profile/floating_snowflake,2019年6月,東門旅店 (中正區)Dongmen Hotel
佳駿 江,https://www.tripadvisor.com.tw/Profile/ChiaChun,2017年12月,東門旅店 (中正區)Dongmen Hotel
chihua2015,https://www.tripadvisor.com.tw/Profile/chihua2015,2017年11月,東門旅店 (中正區)Dongmen Hotel
kaochi432,https://www.tripadvisor.com.tw/Profile/kaochi432,2017年10月,東門旅店 (中正區)Dongmen Hotel
c7892326,https://www.tripadvisor.com.tw/Profile/c7892326,2017年10月,東門旅店 (中正區)Dongmen Hotel
GaussLin,https://www.tripadvisor.com.tw/Profile/GaussLin,2019年5月,沃田旅店 (士林)Mellow Fields Hotel
GinniHuang,https://www.tripadvisor.com.tw/Profile/GinniHuang,2019年3月,沃田旅店 (士林)Mellow Fields Hotel
JiaJia,https://www.tripadvisor.com.tw/Profile/yoko19911118,2019年3月,沃田旅店 (士林)Mellow Fields Hotel
juifan,https://www.tripadvisor.com.tw/Profile/juifan,2019年3月,沃田旅店 (士林)Mellow Fields Hotel
寶寶崎,https://www.tripadvisor.com.tw/Profile/Passport3345678,2019年2月,沃田旅店 (士林)Mellow Fields Hotel
小酷,https://www.tripadvisor.com.tw/Profile/Connector808832,8月6日,洛碁大飯店南港館Green World Hotel Nangang
Hung-Kuang Chen,https://www.tripadvisor.com.tw/Profile/hankchentw,2019年5月,洛碁大飯店南港館Green World Hotel Nangang
Jeff D,https://www.tripadvisor.com.tw/Profile/jeffdR7701JZ,2019年4月,洛碁大飯店南港館Green World Hotel Nangang
ALBERT UFO,https://www.tripadvisor.com.tw/Profile/ALBERTH1688,2019年1月,洛碁大飯店南港館Green World Hotel Nangang
William S,https://www.tripadvisor.com.tw/Profile/williamsT9592WW,2018年7月,洛碁大飯店南港館Green World Hotel Nangang
raychan,https://www.tripadvisor.com.tw/Profile/909chanr,2019年6月,大可居青年旅館 (萬華)Ximen Duckstay Hostel
耀杰陳,https://www.tripadvisor.com.tw/Profile/Navigator809163,2019年5月,大可居青年旅館 (萬華)Ximen Duckstay Hostel
shyong,https://www.tripadvisor.com.tw/Profile/bigshyong,2019年5月,大可居青年旅館 (萬華)Ximen Duckstay Hostel
我是旅行全世界房間服務觀察員評比測試員，馬來西亞華人,https://www.tripadvisor.com.tw/Profile/you565,2019年4月,大可居青年旅館 (萬華)Ximen Duckstay Hostel
yetzkie,https://www.tripadvisor.com.tw/Profile/yetzkie,2019年2月,大可居青年旅館 (萬華)Ximen Duckstay Hostel
Lily Pan,https://www.tripadvisor.com.tw/Profile/lily0818,8月7日,星美休閒飯店 (士林)Beauty Hotels Taipei - Starbeauty Resort
樂仁 音,https://www.tripadvisor.com.tw/Profile/G8034JY_,2019年6月,星美休閒飯店 (士林)Beauty Hotels Taipei - Starbeauty Resort
grace454,https://www.tripadvisor.com.tw/Profile/grace454,2019年1月,星美休閒飯店 (士林)Beauty Hotels Taipei - Starbeauty Resort
典熹 謝,https://www.tripadvisor.com.tw/Profile/Storyteller812844,2018年9月,星美休閒飯店 (士林)Beauty Hotels Taipei - Starbeauty Resort
亞辰 蔣,https://www.tripadvisor.com.tw/Profile/Getaway812729,2018年9月,星美休閒飯店 (士林)Beauty Hotels Taipei - Starbeauty Resort
小紅帽,https://www.tripadvisor.com.tw/Profile/mink2058,8月6日,皇家季節酒店北投溫泉館Royal Seasons Hotel (Hot Spring Beitou)
HAO,https://www.tripadvisor.com.tw/Profile/Sightsee700627,2019年7月,皇家季節酒店北投溫泉館Royal Seasons Hotel (Hot Spring Beitou)
butlrut,https://www.tripadvisor.com.tw/Profile/butlrut,2019年3月,皇家季節酒店北投溫泉館Royal Seasons Hotel (Hot Spring Beitou)
YachuChan,https://www.tripadvisor.com.tw/Profile/YachuChan,2019年2月,皇家季節酒店北投溫泉館Royal Seasons Hotel (Hot Spring Beitou)
YuShunLiao,https://www.tripadvisor.com.tw/Profile/YuShunLiao,2019年2月,皇家季節酒店北投溫泉館Royal Seasons Hotel (Hot Spring Beitou)
Yuki Liu,https://www.tripadvisor.com.tw/Profile/yukiliu0307,2019年7月,南港老爺行旅The Place Taipei
552yingruc,https://www.tripadvisor.com.tw/Profile/552yingruc,2019年5月,南港老爺行旅The Place Taipei
Mary,https://www.tripadvisor.com.tw/Profile/marykuo,2019年5月,南港老爺行旅The Place Taipei
Explorer61470489742,https://www.tripadvisor.com.tw/Profile/Explorer61470489742,2019年5月,南港老爺行旅The Place Taipei
Quest11868951321,https://www.tripadvisor.com.tw/Profile/Quest11868951321,2019年5月,南港老爺行旅The Place Taipei
cksbmaya,https://www.tripadvisor.com.tw/Profile/cksbmaya,2019年4月,東龍大飯店 (萬華)East Dragon Hotel
Storyteller823022,https://www.tripadvisor.com.tw/Profile/Storyteller823022,2018年10月,東龍大飯店 (萬華)East Dragon Hotel
Horacehei,https://www.tripadvisor.com.tw/Profile/Horacehei,2019年1月,東龍大飯店 (萬華)East Dragon Hotel
venuschan,https://www.tripadvisor.com.tw/Profile/venuschan,2019年1月,東龍大飯店 (萬華)East Dragon Hotel
KmIt13,https://www.tripadvisor.com.tw/Profile/KmIt13,2018年12月,東龍大飯店 (萬華)East Dragon Hotel
irishsu01,https://www.tripadvisor.com.tw/Profile/irishsu01,2019年1月,中源大飯店 (大同)New Continental Hotel
Linsue C,https://www.tripadvisor.com.tw/Profile/ChiamingChen,2018年2月,中源大飯店 (大同)New Continental Hotel
helloamytoh,https://www.tripadvisor.com.tw/Profile/helloamytoh,2017年5月,中源大飯店 (大同)New Continental Hotel
Triumphanttrekker,https://www.tripadvisor.com.tw/Profile/Triumphanttrekker,2017年3月,中源大飯店 (大同)New Continental Hotel
Chi H,https://www.tripadvisor.com.tw/Profile/ChiH73,2017年2月,中源大飯店 (大同)New Continental Hotel
論 論,https://www.tripadvisor.com.tw/Profile/BoardingPass668436,2019年7月,洛碁大飯店松山館 (南港)Green World Hotel Songshan
Nelly,https://www.tripadvisor.com.tw/Profile/aptx4869n,2019年6月,洛碁大飯店松山館 (南港)Green World Hotel Songshan
Sujata W,https://www.tripadvisor.com.tw/Profile/sujataw2017,2019年6月,洛碁大飯店松山館 (南港)Green World Hotel Songshan
BCONG,https://www.tripadvisor.com.tw/Profile/BCONG,2019年2月,洛碁大飯店松山館 (南港)Green World Hotel Songshan
Mary,https://www.tripadvisor.com.tw/Profile/MaryW3562,2019年2月,洛碁大飯店松山館 (南港)Green World Hotel Songshan
Kit,https://www.tripadvisor.com.tw/Profile/kitkit0127,8月7日,宜家商旅 - 拉邁森酒店 (內湖)La Maison Hotel
檸檬可樂,https://www.tripadvisor.com.tw/Profile/Getaway810753,2019年7月,宜家商旅 - 拉邁森酒店 (內湖)La Maison Hotel
sks868,https://www.tripadvisor.com.tw/Profile/sks868,2019年6月,宜家商旅 - 拉邁森酒店 (內湖)La Maison Hotel
delfia-hollandia,https://www.tripadvisor.com.tw/Profile/delfia-hollandia,2019年4月,宜家商旅 - 拉邁森酒店 (內湖)La Maison Hotel
Pulmbubble,https://www.tripadvisor.com.tw/Profile/sar77107,2019年3月,宜家商旅 - 拉邁森酒店 (內湖)La Maison Hotel
iccl5845,https://www.tripadvisor.com.tw/Profile/iccl5845,2019年6月,洛碁舞衣新宿-南京館 (中山區)Green World Mai - Nanjing
Andylui90,https://www.tripadvisor.com.tw/Profile/Andylui90,2019年2月,洛碁舞衣新宿-南京館 (中山區)Green World Mai - Nanjing
Averie,https://www.tripadvisor.com.tw/Profile/jij882004,2019年2月,洛碁舞衣新宿-南京館 (中山區)Green World Mai - Nanjing
